ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
4;6;0;0;0;61941700;457;145400;457;2;3;0;252800;457;217000;457;0;457;0;457;"Independiente";93;"M";2021;11;454;1;19;8;0;0;457
2;6;0;0;0;64893400;483;227800;483;3;2;0;289900;483;217000;483;0;483;0;483;"Independiente";93;"M";2021;10;480;2;20;8;0;0;483
12;9;1;0;1;13381000;80;5049100;80;5;0;0;1766400;80;6001900;80;1127700;80;1691500;80;"Dep_sec_priv";91;"M";2021;10;80;23;75;77;7;7;80
9;12;1;0;1;14456400;82;7075100;82;4;0;0;2492100;82;6540400;82;1425300;82;2137900;82;"Dep_sec_priv";91;"M";2021;11;81;24;78;78;8;8;82
3;0;0;0;2;1381900;6;2715700;6;3;1;0;438400;6;678000;6;165400;6;248100;6;"Dep_sec_priv";108;"M";2021;9;6;6;6;6;1;1;6
0;2;0;0;0;1210800;5;2031400;5;3;0;0;306200;5;508100;5;165400;5;248100;5;"Dep_sec_priv";108;"M";2021;10;5;5;5;5;1;1;5
2;2;0;0;1;6393100;22;8624900;22;4;0;0;1301500;22;2537500;22;897900;22;1346600;22;"Dep_sec_priv";98;"M";2021;10;22;13;22;22;8;8;22
0;2;0;0;0;3313000;18;4024400;18;1;0;0;904800;18;1392700;18;443200;18;664800;18;"Dep_sec_priv";98;"M";2021;9;17;7;18;17;5;5;18
818;552;0;0;0;135794900;2479;151475900;2479;23;15;0;61599800;2479;1024100;2479;1300;2479;1900;2479;"Independiente";;;2021;10;1246;979;1826;89;1;1;2479
1;1;0;0;0;0;2;290800;2;0;0;0;2700;2;0;2;0;2;0;2;"Independiente";112;"M";2021;11;0;1;1;0;0;0;2
0;1;1;0;0;1150100;7;1764200;7;0;0;0;155300;7;526500;7;168300;7;252500;7;"Dep_sec_priv";117;"M";2021;9;6;5;6;7;2;2;7
0;0;1;0;1;307200;6;685200;6;0;0;0;119200;6;227600;6;18900;6;28200;6;"Dep_sec_priv";117;"M";2021;10;5;4;5;6;1;1;6
0;0;1;0;0;474400;6;1354300;6;1;1;0;141900;6;394800;6;18800;6;28200;6;"Dep_sec_priv";117;"M";2021;11;5;4;5;6;1;1;6
3;9;1;0;1;8309600;43;4280600;43;4;0;0;1017100;43;3543500;43;1109200;43;1663900;43;"Dep_sec_priv";94;"M";2021;9;42;14;42;42;7;7;43
12466;12849;3897;962;5630;16002247000;144803;43312820000;144803;63824;2682;228;7724693800;144803;10795628100;144803;1168548200;144803;1761529100;144803;"Dep_sec_priv";36;"M";2021;11;144350;134616;143232;143584;11389;11554;144803
4;1;2;0;1;6122300;21;5662000;21;3;2;0;465200;21;2524300;21;647000;21;997700;21;"Dep_sec_priv";97;"M";2021;9;21;11;20;20;7;8;21
2;0;2;0;2;5796600;18;6189300;18;3;1;0;371100;18;2172400;18;642300;18;963200;18;"Dep_sec_priv";97;"M";2021;10;18;10;17;17;7;7;18
4;1;1;0;0;7102000;22;6384000;22;5;1;0;543600;22;2362100;22;835200;22;1252700;22;"Dep_sec_priv";97;"M";2021;11;22;12;21;21;8;8;22
4;5;0;0;1;3859800;22;6404000;22;10;2;0;1535100;22;1711500;22;552200;22;828200;22;"Dep_sec_priv";103;"M";2021;9;22;18;22;22;3;3;22
6;3;0;0;0;2991400;19;6498300;19;4;0;0;2001000;19;2074600;19;444200;19;666300;19;"Dep_sec_priv";103;"M";2021;11;19;15;19;19;1;1;19
4240;2848;261;31;78;594048000;11614;1450928800;11614;1700;197;3;270764000;11614;395015800;11614;42232600;11614;64298200;11614;"Dep_sec_priv";;;2021;9;11291;9131;11514;11256;775;814;11614
1;1;0;0;0;36400;2;145400;2;0;0;0;64800;2;36400;2;0;2;0;2;"Dep_sec_priv";125;"M";2021;9;1;1;2;1;0;0;2
1;0;0;0;0;401900;5;934900;5;2;0;0;609700;5;401900;5;0;5;0;5;"Dep_sec_priv";124;"M";2021;10;5;4;5;5;0;0;5
3;9;0;0;0;55551900;401;1095400;401;1;0;0;449000;401;96500;401;0;401;0;401;"Independiente";94;"M";2021;10;394;8;19;6;0;0;401
1;3;0;0;0;55909300;380;872400;380;1;0;0;312400;380;96500;380;0;380;0;380;"Independiente";94;"M";2021;11;376;6;16;6;0;0;380
3;3;0;0;0;56491000;404;872400;404;2;0;0;461300;404;78300;404;0;404;0;404;"Independiente";94;"M";2021;9;399;6;16;5;0;0;404
3;10;0;0;0;73160900;568;0;568;4;0;0;174200;568;118400;568;0;568;0;568;"Independiente";92;"M";2021;10;566;0;25;7;0;0;568
10;4;0;0;0;73635800;585;145400;585;3;1;0;204200;585;118400;585;0;585;0;585;"Independiente";92;"M";2021;9;584;1;25;7;0;0;585
10;7;0;0;0;70099100;551;0;551;3;0;0;202200;551;112900;551;0;551;0;551;"Independiente";92;"M";2021;11;548;0;25;6;0;0;551
9;8;0;0;0;113564000;776;747800;776;4;1;0;683700;776;238300;776;0;776;0;776;"Independiente";90;"M";2021;10;771;4;30;12;0;0;776
7;7;0;0;0;110003200;751;747800;751;5;1;0;669100;751;238300;751;0;751;0;751;"Independiente";90;"M";2021;11;746;4;30;12;0;0;751
6;7;0;0;0;118683000;802;747800;802;4;2;0;679400;802;256500;802;0;802;0;802;"Independiente";90;"M";2021;9;798;4;28;13;0;0;802
4;10;0;0;0;91145200;650;511700;650;3;2;0;547300;650;96500;650;0;650;0;650;"Independiente";91;"M";2021;11;645;3;20;6;0;0;650
8;6;0;0;0;96870100;686;511800;686;3;2;0;724900;686;96500;686;0;686;0;686;"Independiente";91;"M";2021;9;678;3;25;6;0;0;686
7;6;0;0;0;95789700;677;443900;677;2;3;0;625600;677;114700;677;0;677;0;677;"Independiente";91;"M";2021;10;671;3;23;7;0;0;677
2;0;0;0;0;8183200;63;0;63;0;0;0;0;63;0;63;0;63;0;63;"Independiente";99;"M";2021;11;63;0;0;0;0;0;63
0;1;0;0;0;8501200;66;0;66;0;0;0;139200;66;0;66;0;66;0;66;"Independiente";99;"M";2021;10;65;0;1;0;0;0;66
1;2;0;0;0;8842000;69;0;69;0;0;0;139200;69;0;69;0;69;0;69;"Independiente";99;"M";2021;9;68;0;1;0;0;0;69
4;8;3;0;0;20945000;115;7987100;115;20;0;0;2420900;115;10551800;115;2826900;115;4239900;115;"Dep_sec_priv";90;"M";2021;10;115;36;109;108;19;19;115
3;5;3;0;0;19853200;115;10023100;115;15;1;0;2910500;115;9795800;115;2176000;115;3263400;115;"Dep_sec_priv";90;"M";2021;9;115;41;109;108;19;19;115
5;9;1;0;0;18793300;107;8097200;107;14;0;0;2363200;107;8933100;107;2103600;107;3155200;107;"Dep_sec_priv";90;"M";2021;11;107;31;102;102;16;16;107
7;4;1;0;0;7863200;28;8773000;28;6;1;0;1519800;28;9398300;28;3640400;28;5460600;28;"Dep_sec_priv";96;"M";2021;11;28;13;27;27;6;6;28
2;1;0;0;0;17399400;147;820000;147;0;0;0;575700;147;39200;147;0;147;0;147;"Independiente";96;"M";2021;9;145;4;6;2;0;0;147
7;6;3;0;3;12651000;81;7978500;81;8;1;0;1747000;81;5960400;81;1354500;81;2031400;81;"Dep_sec_priv";92;"M";2021;9;80;24;79;79;13;13;81
7;12;4;1;4;13411300;86;11052800;86;9;1;0;1954300;86;6204800;86;1350900;86;2026100;86;"Dep_sec_priv";92;"M";2021;11;85;24;82;81;13;13;86
12;7;4;0;1;12146100;86;7756200;86;9;2;0;1811000;86;5750200;86;1126300;86;1689300;86;"Dep_sec_priv";92;"M";2021;10;85;24;83;82;11;11;86
3;1;0;0;0;16363400;138;337400;138;0;0;0;43700;138;39200;138;0;138;0;138;"Independiente";96;"M";2021;11;137;2;4;2;0;0;138
3;1;0;0;0;16564200;140;337400;140;0;1;0;48500;140;39200;140;0;140;0;140;"Independiente";96;"M";2021;10;139;2;5;2;0;0;140
3;6;1;0;3;7214200;36;4559600;36;5;1;0;909100;36;3157300;36;903500;36;1355300;36;"Dep_sec_priv";94;"M";2021;10;35;12;35;35;5;5;36
11;8;1;0;0;6953100;42;5973400;42;5;0;0;977600;42;3375700;42;812500;42;1218700;42;"Dep_sec_priv";94;"M";2021;11;41;18;41;41;4;4;42
1;0;0;0;0;21571900;122;0;122;2;0;0;200400;122;36400;122;0;122;0;122;"Independiente";97;"M";2021;9;120;0;5;2;0;0;122
4;6;0;0;0;21580700;125;0;125;1;0;0;384700;125;36400;125;0;125;0;125;"Independiente";97;"M";2021;10;119;0;9;2;0;0;125
3;1;0;0;0;18534200;118;160000;118;1;0;0;384700;118;36400;118;0;118;0;118;"Independiente";97;"M";2021;11;112;1;9;2;0;0;118
2;3;0;0;0;28055200;233;395400;233;1;2;0;84200;233;54600;233;0;233;0;233;"Independiente";95;"M";2021;11;231;2;6;3;0;0;233
1;1;0;0;0;29276300;248;587400;248;1;1;0;183400;248;54600;248;0;248;0;248;"Independiente";95;"M";2021;9;245;3;7;3;0;0;248
2;3;0;0;0;29111700;244;395400;244;1;0;0;82200;244;54600;244;0;244;0;244;"Independiente";95;"M";2021;10;242;2;6;3;0;0;244
1;2;0;0;0;3486900;18;2839900;18;2;0;0;541500;18;1396800;18;344500;18;516700;18;"Dep_sec_priv";99;"M";2021;10;17;12;18;17;4;4;18
2;0;0;0;0;702000;6;2399800;6;2;0;0;270800;6;579700;6;0;6;36000;6;"Dep_sec_priv";114;"M";2021;9;6;6;6;6;0;1;6
2;1;0;0;0;469700;6;1877600;6;2;0;0;254800;6;464600;6;0;6;0;6;"Dep_sec_priv";114;"M";2021;10;6;6;6;6;0;0;6
1;4;0;0;0;8084000;24;13086700;24;4;1;0;2366500;24;3518000;24;1310900;24;1966200;24;"Dep_sec_priv";98;"M";2021;11;24;13;24;24;9;9;24
0;0;0;0;0;2874600;14;0;14;0;1;0;68100;14;0;14;0;14;0;14;"Independiente";103;"M";2021;10;13;0;2;0;0;0;14
1;0;0;0;0;2787500;14;0;14;0;1;0;64500;14;0;14;0;14;0;14;"Independiente";103;"M";2021;11;13;0;2;0;0;0;14
3;1;0;0;0;3185800;17;107600;17;0;0;0;170100;17;18200;17;0;17;0;17;"Independiente";103;"M";2021;9;16;1;3;1;0;0;17
1;1;0;0;0;4860400;38;161200;38;0;0;0;40200;38;0;38;0;38;0;38;"Independiente";100;"M";2021;11;37;2;2;0;0;0;38
0;2;0;0;0;5188800;40;145400;40;0;0;0;39600;40;0;40;0;40;0;40;"Independiente";100;"M";2021;10;39;1;1;0;0;0;40
1;3;0;0;0;5611300;43;145400;43;0;0;0;39600;43;0;43;0;43;0;43;"Independiente";100;"M";2021;9;42;1;1;0;0;0;43
4;4;0;0;0;7091600;57;7214700;57;6;0;0;1388500;57;3855900;57;653800;57;980500;57;"Dep_sec_priv";93;"M";2021;11;57;17;56;56;6;6;57
1;7;1;0;0;5762500;59;7607600;59;3;1;0;873600;59;3522300;59;401300;59;601900;59;"Dep_sec_priv";93;"M";2021;10;59;17;58;58;5;5;59
3;3;1;0;1;7480100;63;8318000;63;5;4;0;1645400;63;4270300;63;643300;63;964800;63;"Dep_sec_priv";93;"M";2021;9;63;21;62;62;7;7;63
3;1;0;0;0;7789900;24;5978300;24;2;0;0;940700;24;3303100;24;992200;24;1488400;24;"Dep_sec_priv";96;"M";2021;9;24;9;23;23;7;7;24
6;4;0;0;2;6560000;26;6074400;26;6;0;0;929200;26;3255400;26;742400;26;1113600;26;"Dep_sec_priv";96;"M";2021;10;26;10;25;25;5;5;26
3;2;0;0;0;9540500;84;164900;84;0;1;0;59500;84;0;84;0;84;0;84;"Independiente";98;"M";2021;9;83;2;6;0;0;0;84
1;1;0;0;0;9188200;80;4900;80;0;1;0;19900;80;0;80;0;80;0;80;"Independiente";98;"M";2021;10;80;1;5;0;0;0;80
1;2;0;0;0;8843500;77;0;77;0;1;0;48700;77;0;77;0;77;0;77;"Independiente";98;"M";2021;11;76;0;5;0;0;0;77
8;6;0;0;0;139720300;994;450800;994;1;2;0;540700;994;97300;994;0;994;0;994;"Independiente";89;"M";2021;9;990;3;28;6;0;0;994
6;8;0;0;0;137188900;981;802800;981;0;2;0;374500;981;97300;981;0;981;0;981;"Independiente";89;"M";2021;10;977;4;26;6;0;0;981
8;11;0;0;0;129721700;944;455700;944;0;3;0;420000;944;97300;944;0;944;0;944;"Independiente";89;"M";2021;11;940;4;29;6;0;0;944
5;2;0;0;1;1158200;22;10698600;22;6;1;0;380000;22;2327400;22;501800;22;2630700;22;"Dep_No_priv";90;"M";2021;9;6;7;16;10;7;11;22
0;0;0;0;0;3218800;26;305400;26;0;0;0;10100;26;0;26;0;26;0;26;"Independiente";102;"M";2021;9;26;2;2;0;0;0;26
0;0;0;0;0;2717700;23;305400;23;0;0;0;5300;23;0;23;0;23;0;23;"Independiente";102;"M";2021;10;23;2;1;0;0;0;23
1;1;0;0;0;3121100;25;465400;25;0;0;0;10500;25;0;25;0;25;0;25;"Independiente";102;"M";2021;11;25;2;1;0;0;0;25
8;6;3;0;2;34670200;120;14838600;120;10;2;0;5837200;120;16744100;120;6168200;120;9351200;120;"Dep_sec_priv";89;"M";2021;9;120;31;116;115;28;31;120
7;9;3;0;1;34176600;122;14738300;122;12;4;0;5881000;122;16760700;122;6220700;122;9430000;122;"Dep_sec_priv";89;"M";2021;10;121;30;117;117;27;30;122
11;12;3;0;4;29615000;127;10129100;127;11;4;0;5086900;127;15123100;127;5376500;127;8163700;127;"Dep_sec_priv";89;"M";2021;11;127;34;122;121;26;29;127
6;7;2;0;1;7471400;34;9378900;34;5;0;0;1513900;34;2736600;34;711500;34;1067000;34;"Dep_sec_priv";95;"M";2021;11;31;15;33;31;7;7;34
3;1;2;0;2;8758800;28;11717200;28;3;0;0;1686500;28;3858900;28;1173800;28;1760400;28;"Dep_sec_priv";95;"M";2021;10;27;13;27;27;6;6;28
3;1;2;1;1;9489200;27;11839100;27;3;1;0;1455500;27;3619900;27;1089000;27;1633100;27;"Dep_sec_priv";95;"M";2021;9;26;13;25;26;6;6;27
0;0;1;0;1;317900;3;602700;3;1;0;0;542400;3;317900;3;0;3;0;3;"Dep_sec_priv";124;"M";2021;9;3;2;3;3;0;0;3
0;0;1;0;0;361000;4;811500;4;2;0;0;571100;4;361000;4;0;4;0;4;"Dep_sec_priv";124;"M";2021;11;4;3;4;4;0;0;4
5;7;0;0;0;150687100;1106;2168800;1106;7;3;0;1358200;1106;288900;1106;0;1106;0;1106;"Independiente";88;"M";2021;10;1101;9;44;15;0;0;1106
9;5;0;0;0;149277400;1122;2239100;1122;4;1;0;1388100;1122;288900;1122;0;1122;0;1122;"Independiente";88;"M";2021;9;1117;9;45;15;0;0;1122
4;4;0;0;0;146725400;1076;1994200;1076;7;3;0;1316600;1076;294400;1076;0;1076;0;1076;"Independiente";88;"M";2021;11;1071;9;42;16;0;0;1076
17;10;4;2;1;30448000;160;10627400;160;12;1;0;4407100;160;13292800;160;3833600;160;5749900;160;"Dep_sec_priv";88;"M";2021;11;158;37;157;157;27;27;160
8;7;3;1;3;30391700;155;8772600;155;12;1;0;3532000;155;12813200;155;3508900;155;5262900;155;"Dep_sec_priv";88;"M";2021;10;153;32;151;153;26;26;155
14;10;2;1;1;28938300;158;8236600;158;11;4;0;3165200;158;13087500;158;3708400;158;5562300;158;"Dep_sec_priv";88;"M";2021;9;157;35;155;158;26;26;158
10;12;0;0;0;194706700;1423;5578200;1423;13;11;0;1620700;1423;291900;1423;0;1423;0;1423;"Independiente";86;"M";2021;10;1418;10;68;20;0;0;1423
11;10;0;0;0;196254500;1395;5880200;1395;11;7;0;1785200;1395;257900;1395;0;1395;0;1395;"Independiente";86;"M";2021;11;1389;11;67;18;0;0;1395
7;7;0;0;0;200631400;1457;5583100;1457;10;11;0;1427600;1457;309900;1457;0;1457;0;1457;"Independiente";86;"M";2021;9;1454;11;66;21;0;0;1457
2;3;0;0;0;378600;15;2526800;15;0;0;0;203300;15;0;15;297700;15;454500;15;"Dep_No_priv";93;"M";2021;9;3;2;13;0;1;2;15
1;3;0;0;0;624300;14;2526800;14;1;0;0;191400;14;0;14;297700;14;515600;14;"Dep_No_priv";93;"M";2021;11;3;2;12;0;1;2;14
1;0;0;0;0;438900;13;2381400;13;1;0;0;188400;13;0;13;297700;13;498400;13;"Dep_No_priv";93;"M";2021;10;2;1;12;0;1;2;13
7;8;0;0;0;185609200;1329;1643200;1329;12;5;0;1368600;1329;187500;1329;0;1329;0;1329;"Independiente";87;"M";2021;9;1321;9;46;13;0;0;1329
9;10;0;0;0;180379700;1303;1497800;1303;9;4;0;1340900;1303;143900;1303;0;1303;0;1303;"Independiente";87;"M";2021;10;1294;8;46;10;0;0;1303
5;5;0;0;0;174242400;1260;1352400;1260;8;4;0;1427400;1260;163800;1260;0;1260;0;1260;"Independiente";87;"M";2021;11;1250;7;44;11;0;0;1260
8;6;3;1;1;28835600;156;11207000;156;9;1;0;4522200;156;14402900;156;3472500;156;5235500;156;"Dep_sec_priv";87;"M";2021;11;155;24;149;154;23;24;156
7;10;3;2;3;32633400;168;11632100;168;10;3;0;5328500;168;15742600;168;4024500;168;6090800;168;"Dep_sec_priv";87;"M";2021;9;167;25;157;162;25;27;168
10;13;3;2;4;32216400;163;11898500;163;12;2;0;5233600;163;15599000;163;4122400;163;6210400;163;"Dep_sec_priv";87;"M";2021;10;161;23;153;158;25;26;163
13;12;0;0;0;218784300;1688;1970600;1688;10;3;0;1985500;1688;674800;1688;0;1688;0;1688;"Independiente";85;"M";2021;9;1681;9;72;32;0;0;1688
1;3;0;0;0;2420800;20;15348000;20;6;2;0;323200;20;2205700;20;1259600;20;3933300;20;"Dep_No_priv";87;"M";2021;11;14;9;15;10;6;13;20
1;0;0;0;0;2452100;17;15451200;17;6;0;0;314700;17;2033300;17;1240400;17;3783200;17;"Dep_No_priv";87;"M";2021;9;13;8;13;10;7;13;17
0;0;0;0;0;2213600;19;15009400;19;7;0;0;306700;19;1951800;19;1237100;19;3700500;19;"Dep_No_priv";87;"M";2021;10;13;8;15;10;7;13;19
0;0;0;0;0;377200;3;0;3;1;0;0;29300;3;5500;3;0;3;0;3;"Independiente";115;"M";2021;11;3;0;1;1;0;0;3
0;0;0;0;0;377200;3;0;3;1;0;0;29300;3;5500;3;0;3;0;3;"Independiente";115;"M";2021;10;3;0;1;1;0;0;3
1;0;0;0;0;316700;3;0;3;1;0;0;17500;3;5500;3;0;3;0;3;"Independiente";115;"M";2021;9;3;0;1;1;0;0;3
19;17;0;0;0;272757000;1987;6579300;1987;10;8;0;1817200;1987;664500;1987;0;1987;0;1987;"Independiente";84;"M";2021;9;1984;21;91;41;0;0;1987
17;12;0;0;0;274446500;1923;6143100;1923;7;11;0;1943000;1923;629800;1923;0;1923;0;1923;"Independiente";84;"M";2021;11;1917;18;89;37;0;0;1923
23;15;0;0;0;275582500;1964;6433900;1964;7;10;0;2041900;1964;659000;1964;0;1964;0;1964;"Independiente";84;"M";2021;10;1961;20;91;40;0;0;1964
15;9;7;1;4;35384500;206;11990900;206;16;2;0;5698800;206;15252700;206;3944100;206;5915400;206;"Dep_sec_priv";86;"M";2021;10;205;34;197;201;31;31;206
8;9;5;0;2;37798000;204;15468600;204;14;1;0;6461900;204;16096400;204;4435900;204;6653500;204;"Dep_sec_priv";86;"M";2021;11;204;34;196;199;32;32;204
10;9;2;1;2;38969600;201;16011900;201;15;1;0;5682800;201;16293700;201;4585900;201;6878300;201;"Dep_sec_priv";86;"M";2021;9;200;33;191;195;32;32;201
0;3;0;0;1;1163700;11;8722800;11;2;0;0;184100;11;134200;11;1432500;11;2501700;11;"Dep_No_priv";86;"M";2021;11;6;4;9;3;4;6;11
1;2;0;0;1;1195400;13;8692800;13;2;0;0;270000;13;130900;13;1859900;13;3134700;13;"Dep_No_priv";86;"M";2021;10;6;4;11;3;4;6;13
0;0;0;0;0;1195300;12;8692800;12;2;0;0;260500;12;121800;12;1539300;12;2653800;12;"Dep_No_priv";86;"M";2021;9;6;4;10;2;4;6;12
9;14;0;0;0;209681800;1623;2050000;1623;6;3;0;1953300;1623;629400;1623;0;1623;0;1623;"Independiente";85;"M";2021;11;1616;8;70;29;0;0;1623
14;14;0;0;0;218239600;1668;2106600;1668;6;4;0;2094200;1668;631800;1668;0;1668;0;1668;"Independiente";85;"M";2021;10;1660;9;79;30;0;0;1668
800;444;0;0;0;126634800;2244;132344400;2244;25;14;0;55572900;2244;918100;2244;0;2244;0;2244;"Independiente";;;2021;9;1145;863;1639;76;0;0;2244
20;33;6;1;4;80650300;358;6691000;358;25;3;0;10007500;358;42781700;358;15175900;358;22838800;358;"Dep_sec_priv";83;"M";2021;9;356;42;342;345;66;68;358
25;17;0;0;0;395544900;2720;15987800;2720;25;11;0;4367800;2720;935100;2720;0;2720;0;2720;"Independiente";81;"M";2021;9;2703;44;191;50;0;0;2720
768;701;0;1;0;3105613700;17616;1736537400;17616;424;257;0;266885500;17616;25259200;17616;456600;17616;2481100;17616;"Independiente";63;"M";2021;10;16620;5952;6603;950;3;10;17616
820;752;0;0;0;3072634400;17147;1681601700;17147;427;232;0;268090900;17147;24443700;17147;456600;17147;2142700;17147;"Independiente";63;"M";2021;11;16186;5711;6565;930;3;11;17147
869;790;0;0;0;3126279200;17960;1775575100;17960;395;261;0;262991100;17960;25519100;17960;456600;17960;2531500;17960;"Independiente";63;"M";2021;9;16955;6170;6633;961;3;10;17960
716;626;0;0;0;2834935700;15860;1288525300;15860;350;218;0;235521300;15860;19853900;15860;214800;15860;322200;15860;"Independiente";64;"M";2021;11;15027;4374;5858;755;2;2;15860
722;591;0;1;2;2862771500;16455;1333765200;16455;359;227;0;236518800;16455;20270800;16455;214800;16455;322200;16455;"Independiente";64;"M";2021;9;15601;4631;5891;782;2;2;16455
702;578;0;0;0;2851768700;16291;1307087700;16291;353;236;0;237805200;16291;19918800;16291;394800;16291;592200;16291;"Independiente";64;"M";2021;10;15430;4520;5915;771;3;3;16291
3591;3345;1181;498;1874;7912320100;57231;17646887700;57231;18914;730;5;3138828100;57231;4485650500;57231;807351100;57231;1219023300;57231;"Dep_sec_priv";59;"M";2021;9;56929;50640;55860;56187;6503;6619;57231
3373;3339;1178;495;2012;7898888700;57094;17672719300;57094;19411;576;2;3144513000;57094;4526961700;57094;818985700;57094;1236523300;57094;"Dep_sec_priv";59;"M";2021;10;56803;50532;55694;56052;6465;6590;57094
3304;3548;1156;481;1974;8195182300;56563;18008103600;56563;19537;553;4;3226882800;56563;4574287700;56563;860464700;56563;1298356300;56563;"Dep_sec_priv";59;"M";2021;11;56259;50055;55247;55572;6649;6768;56563
1070;797;0;0;1;4833216000;24679;5199938500;24679;529;348;0;400393600;24679;38689000;24679;672500;24679;2445900;24679;"Independiente";60;"M";2021;9;23119;16164;9564;1514;5;11;24679
990;743;0;1;1;4847602100;24498;5227443600;24498;537;357;0;405660300;24498;38771300;24498;694500;24498;2403300;24498;"Independiente";60;"M";2021;10;22952;16083;9557;1497;2;8;24498
1064;846;0;1;1;4794466200;23982;5202660200;23982;555;341;0;408187800;23982;36905500;23982;759600;23982;1894500;23982;"Independiente";60;"M";2021;11;22474;15862;9477;1459;3;8;23982
3007;2831;1080;412;1808;7280875600;51520;16086717800;51520;17013;515;4;2816734600;51520;4141548000;51520;768851400;51520;1162354100;51520;"Dep_sec_priv";60;"M";2021;10;51242;45401;50245;50525;5990;6103;51520
3026;2787;1020;424;1726;7249297900;51504;16028461900;51504;16427;674;3;2808174000;51504;4103115800;51504;758106400;51504;1146426700;51504;"Dep_sec_priv";60;"M";2021;9;51224;45392;50251;50524;5987;6100;51504
2915;3073;1000;382;1760;7538401700;51150;16393657600;51150;16986;496;1;2884557900;51150;4185571100;51150;800982500;51150;1211136200;51150;"Dep_sec_priv";60;"M";2021;11;50899;45101;49977;50215;6108;6221;51150
