ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
9106;12194;2018;173;231;1922359900;48908;6584595200;48908;25271;1298;2978;543240200;48908;1659258700;48908;43763400;48908;67371400;48908;"Dep_sec_priv";20;"F";2019;12;48795;45803;48379;48504;2250;2313;48908
14743;12020;3324;652;64;3169929200;84497;11390175000;84497;37687;1951;2051;2085315100;84497;2828885300;84497;52571400;84497;82038700;84497;"Dep_sec_priv";21;"M";2019;9;84195;79547;83920;83884;3188;3312;84497
5925;5582;1905;511;946;11853082200;107868;28756478900;107868;38702;1878;5589;2589391100;107868;7173728900;107868;1000568400;107868;1508304400;107868;"Dep_sec_priv";38;"F";2019;9;107675;100460;105843;106558;17016;17190;107868
5302;7594;2114;506;913;12179013800;108086;29235486700;108086;40239;1628;6798;2641107800;108086;7303980400;108086;1057349200;108086;1593728800;108086;"Dep_sec_priv";38;"F";2019;11;107884;100760;106139;106956;17074;17240;108086
4656;13431;2345;495;860;13235844900;105177;29981150900;105177;43743;1149;19105;2546984700;105177;7570274100;105177;1264835900;105177;1905650800;105177;"Dep_sec_priv";38;"F";2019;12;104983;97964;102835;103783;17167;17341;105177
6004;5603;2176;529;923;11945035000;108296;28930208300;108296;40112;1537;7572;2594152300;108296;7223494600;108296;1016644900;108296;1532343300;108296;"Dep_sec_priv";38;"F";2019;10;108069;100847;106290;107087;17124;17297;108296
60;60;10;3;0;35318200;415;80708200;415;122;12;14;17532400;415;22060200;415;2788500;415;4233700;415;"Dep_sec_priv";121;"M";2019;10;413;311;412;409;30;33;415
9424;20411;3402;903;158;15903782200;139047;39471597800;139047;64211;1513;20509;6963161321;139047;9928496500;139047;1368936700;139047;2064541600;139047;"Dep_sec_priv";37;"M";2019;12;138689;130269;137339;137728;13645;13890;139047
11473;12866;3143;1025;147;14767531900;142264;38899518300;142264;61831;1960;7542;7267889620;142264;9728314200;142264;1143442300;142264;1725844500;142264;"Dep_sec_priv";37;"M";2019;11;141875;133213;140801;141095;13104;13333;142264
12311;12195;3001;988;165;14273318500;142687;38221147800;142687;61943;2072;7922;7072691510;142687;9572090500;142687;1062828900;142687;1604217100;142687;"Dep_sec_priv";37;"M";2019;10;142260;133456;141202;141447;12737;12952;142687
44;11;0;0;0;13733900;137;9663600;137;5;5;0;2908700;137;64300;137;0;137;0;137;"Independiente";121;"M";2019;9;96;42;122;5;0;0;137
26;19;0;0;0;13686700;119;10733100;119;4;4;0;2840000;119;51500;119;0;119;0;119;"Independiente";121;"M";2019;10;92;47;105;6;0;0;119
2;2;0;0;0;3152800;13;5012000;13;1;0;0;1713700;13;1663800;13;582600;13;873800;13;"Dep_sec_priv";101;"M";2019;11;13;9;13;13;1;1;13
3;1;0;0;0;3334100;12;5870100;12;2;1;0;1770600;12;1845100;12;582600;12;873800;12;"Dep_sec_priv";101;"M";2019;10;12;9;12;12;1;1;12
1;2;0;0;0;3058400;11;4899000;11;2;0;4;1594900;11;1602400;11;582600;11;873900;11;"Dep_sec_priv";101;"M";2019;12;11;9;11;11;1;1;11
19451;17539;4977;1014;212;6778549700;146786;23697952900;146786;66259;3178;5039;4189488900;146786;5902632700;146786;162744700;146786;249728200;146786;"Dep_sec_priv";24;"M";2019;9;146375;138892;145650;145673;6713;6925;146786
19733;17832;5021;1008;191;6973990100;149665;24362786500;149665;68630;3078;5513;4308972790;149665;6071519600;149665;168333800;149665;258323000;149665;"Dep_sec_priv";24;"M";2019;10;149258;141708;148611;148626;6818;7047;149665
19106;18217;5377;943;175;7192690500;151470;25141190600;151470;69796;2948;5913;4444294140;151470;6253120500;151470;174571200;151470;267163500;151470;"Dep_sec_priv";24;"M";2019;11;151080;143529;150506;150524;6846;7047;151470
15596;29687;5884;919;167;7257803000;149404;25246486600;149404;72749;2223;14744;4242590263;149404;6342864100;149404;186681100;149404;286116700;149404;"Dep_sec_priv";24;"M";2019;12;149014;141782;148273;148377;6554;6792;149404
13897;13607;3451;1018;204;13973737800;151044;38868323200;151044;66469;2292;8143;7146687200;151044;9753054100;151044;965846600;151044;1456754000;151044;"Dep_sec_priv";35;"M";2019;10;150610;141683;149577;149805;12518;12722;151044
12965;14266;3440;992;211;14447491900;150827;39575424900;150827;66420;2113;8057;7363424240;150827;9873160500;150827;1023353000;150827;1543325700;150827;"Dep_sec_priv";35;"M";2019;11;150375;141463;149359;149626;12848;13071;150827
12266;12331;2957;966;191;14126334480;142299;37918353300;142299;60477;2524;6568;7036392200;142299;9498576500;142299;1047048800;142299;1581296700;142299;"Dep_sec_priv";37;"M";2019;9;141876;133149;140759;140975;12681;12911;142299
0;1;0;0;0;621200;12;6625000;12;2;0;0;149000;12;0;12;1010400;12;1515500;12;"Dep_No_priv";97;"M";2019;11;2;2;10;0;2;2;12
1;4;0;0;0;5962800;20;2491700;20;2;0;0;1884700;20;2218900;20;910900;20;1366300;20;"Dep_sec_priv";97;"M";2019;10;19;7;20;18;7;7;20
1;2;0;0;0;460600;10;548500;10;0;0;1;137100;10;259200;10;7200;10;10800;10;"Dep_sec_priv";99;"M";2019;12;10;3;8;9;1;1;10
3;4;0;0;0;1024100;17;1704900;17;3;0;0;421800;17;614100;17;49300;17;73900;17;"Dep_sec_priv";99;"M";2019;9;17;11;16;16;3;3;17
66;70;6;2;0;40508000;439;81144500;439;111;7;12;17295800;439;22696500;439;3646100;439;5571300;439;"Dep_sec_priv";121;"M";2019;9;437;324;438;437;34;38;439
10627;23233;4151;922;210;14231050000;148880;38440402200;148880;70099;1834;20911;6760347400;148880;9660902800;148880;1032798200;148880;1557557300;148880;"Dep_sec_priv";33;"M";2019;12;148424;139737;147181;147450;12315;12572;148880
4;7;0;0;0;111616700;871;651000;871;9;0;0;1002800;871;182700;871;0;871;0;871;"Independiente";90;"M";2019;12;869;3;34;11;0;0;871
8;2;0;0;0;111814500;893;651000;893;7;1;0;718400;893;204300;893;0;893;0;893;"Independiente";90;"M";2019;9;889;3;34;13;0;0;893
5;4;0;0;0;112381500;877;651000;877;9;0;0;733800;877;199300;877;0;877;0;877;"Independiente";90;"M";2019;11;874;3;33;12;0;0;877
3;2;0;0;0;110791900;878;651000;878;6;0;0;705600;878;204300;878;0;878;0;878;"Independiente";90;"M";2019;10;876;3;32;13;0;0;878
6;3;2;0;0;6761700;21;2916000;21;2;1;0;2285900;21;3672600;21;1595700;21;2393500;21;"Dep_sec_priv";97;"M";2019;11;21;8;20;20;7;7;21
4;0;0;0;0;5024600;20;3667900;20;2;1;4;569900;20;8939600;20;4255700;20;6383400;20;"Dep_sec_priv";97;"M";2019;12;20;9;19;19;7;7;20
2;2;0;0;0;389400;7;1424100;7;2;0;0;261600;7;323200;7;0;7;0;7;"Dep_sec_priv";103;"M";2019;12;6;5;7;6;0;0;7
4;5;0;0;0;75478700;600;584800;600;2;1;0;346000;600;66400;600;0;600;0;600;"Independiente";92;"M";2019;10;596;3;20;4;0;0;600
4;4;0;0;0;79131300;607;584800;607;3;1;0;337700;607;83000;607;0;607;0;607;"Independiente";92;"M";2019;9;603;3;20;5;0;0;607
3;2;0;0;0;76058100;589;584800;589;2;1;0;326700;589;66400;589;0;589;0;589;"Independiente";92;"M";2019;11;586;3;19;4;0;0;589
0;3;0;0;0;75783600;582;584800;582;2;1;0;441100;582;83000;582;0;582;0;582;"Independiente";92;"M";2019;12;578;3;20;5;0;0;582
3;2;0;0;0;42661000;376;132500;376;1;0;0;88100;376;49800;376;0;376;0;376;"Independiente";93;"M";2019;11;375;1;12;3;0;0;376
4;2;0;0;0;43297800;378;265000;378;1;0;0;83500;378;49800;378;0;378;0;378;"Independiente";93;"M";2019;10;378;2;11;3;0;0;378
5;4;0;0;0;45133900;375;132500;375;1;0;0;94900;375;49800;375;0;375;0;375;"Independiente";93;"M";2019;12;374;1;12;3;0;0;375
0;0;0;0;0;43563300;378;265000;378;1;0;0;67000;378;49800;378;0;378;0;378;"Independiente";93;"M";2019;9;378;2;11;3;0;0;378
6;9;0;0;0;142933200;1089;1517300;1089;3;2;0;825600;1089;212700;1089;0;1089;0;1089;"Independiente";88;"M";2019;12;1087;11;45;13;0;0;1089
4;6;0;0;0;125937800;955;933200;955;9;6;0;1262800;955;152100;955;0;955;0;955;"Independiente";89;"M";2019;10;948;5;42;10;0;0;955
6;4;0;0;0;122976700;962;1024700;962;8;3;0;1119000;962;172700;962;0;962;0;962;"Independiente";89;"M";2019;9;955;5;44;11;0;0;962
7;7;0;0;0;123709600;942;933200;942;5;4;0;1044100;942;144700;942;0;942;0;942;"Independiente";89;"M";2019;12;934;5;45;10;0;0;942
6;5;0;0;0;120922900;951;933200;951;4;6;0;1045000;951;144700;951;0;951;0;951;"Independiente";89;"M";2019;11;943;5;44;10;0;0;951
0;1;0;0;0;16464300;137;0;137;0;2;0;64400;137;42600;137;0;137;0;137;"Independiente";97;"M";2019;10;136;0;9;2;0;0;137
1;0;0;0;0;16890900;140;0;140;0;1;0;61900;140;16600;140;0;140;0;140;"Independiente";97;"M";2019;9;140;0;8;1;0;0;140
0;2;0;0;0;15980300;133;0;133;0;1;0;57500;133;26000;133;0;133;0;133;"Independiente";97;"M";2019;11;133;0;7;1;0;0;133
0;5;0;0;0;15681900;130;0;130;0;0;0;53100;130;26000;130;0;130;0;130;"Independiente";97;"M";2019;12;130;0;6;1;0;0;130
6;5;2;0;0;27644800;136;7762000;136;15;0;1;3616000;136;13430100;136;3923500;136;5920700;136;"Dep_sec_priv";88;"M";2019;9;136;32;132;131;31;32;136
6;9;1;0;0;27821000;130;7091600;130;19;1;20;2542400;130;13882300;130;4255900;130;6383000;130;"Dep_sec_priv";88;"M";2019;12;130;25;125;125;31;31;130
4;5;1;0;0;27591300;133;7555100;133;12;0;0;3582700;133;13202400;133;3914100;133;5870700;133;"Dep_sec_priv";88;"M";2019;11;133;28;128;127;31;31;133
5;7;3;0;0;31821800;145;15790300;145;21;5;3;4105200;145;15277600;145;4444400;145;6698100;145;"Dep_sec_priv";88;"M";2019;10;145;41;142;141;33;34;145
0;0;0;0;0;3595700;6;4830000;6;0;0;0;241500;6;1394100;6;647200;6;970800;6;"Dep_sec_priv";112;"M";2019;11;6;5;6;6;2;2;6
2;2;0;0;0;2695400;6;3608700;6;0;0;1;143200;6;1088900;6;507300;6;760900;6;"Dep_sec_priv";112;"M";2019;12;6;5;6;6;1;1;6
1;1;0;0;0;13554200;94;256000;94;0;0;0;22000;94;16600;94;0;94;0;94;"Independiente";98;"M";2019;9;94;1;5;1;0;0;94
1;2;0;0;0;13457500;93;388500;93;0;0;0;26400;93;16600;93;0;93;0;93;"Independiente";98;"M";2019;10;93;2;6;1;0;0;93
2059;1778;0;1;0;4105416400;27290;5015867500;27290;1089;537;0;490929300;27290;49352600;27290;451700;27290;1440600;27290;"Independiente";40;"M";2019;10;24816;22846;16018;2364;8;15;27290
2203;1464;0;2;0;4065085800;27071;4963221100;27071;1036;554;0;474143700;27071;48299300;27071;417100;27071;1393800;27071;"Independiente";40;"M";2019;9;24781;22801;15787;2340;6;13;27071
1993;2088;0;1;1;4095236800;27027;5006834900;27027;1161;533;3;491273000;27027;49624800;27027;502300;27027;1743200;27027;"Independiente";40;"M";2019;11;24603;22668;15748;2392;12;19;27027
11044;10856;2687;935;133;14348430800;133274;36568564400;133274;55862;1800;7379;6743006700;133274;9238561900;133274;1202697100;133274;1813276200;133274;"Dep_sec_priv";40;"M";2019;10;132814;124172;131788;132026;13235;13459;133274
10789;10910;2648;897;131;14241897000;132838;36367457300;132838;54410;2212;5910;6732675800;132838;9169839200;132838;1183450600;132838;1783027400;132838;"Dep_sec_priv";40;"M";2019;9;132410;123711;131224;131457;13116;13322;132838
1;0;0;0;0;35138300;230;132500;230;2;0;0;219800;230;16600;230;0;230;0;230;"Independiente";95;"M";2019;9;226;1;11;1;0;0;230
1;2;0;0;0;35384400;230;132500;230;2;0;0;269200;230;16600;230;0;230;0;230;"Independiente";95;"M";2019;10;225;1;12;1;0;0;230
5;4;0;0;0;34580800;217;132500;217;2;1;0;188100;217;16600;217;0;217;0;217;"Independiente";95;"M";2019;12;214;1;10;1;0;0;217
1;6;0;0;0;33406200;225;132500;225;2;1;0;199000;225;16600;225;0;225;0;225;"Independiente";95;"M";2019;11;222;1;10;1;0;0;225
11864;11884;2962;966;167;14501129100;141803;38261722800;141803;59764;2408;6391;7043900500;141803;9594429200;141803;1115268800;141803;1680521200;141803;"Dep_sec_priv";38;"M";2019;9;141404;132539;140196;140377;13207;13407;141803
9102;19980;3409;899;117;16263455200;138681;39736780800;138681;63390;1541;20893;6950581300;138681;10027493000;138681;1448133200;138681;2181843900;138681;"Dep_sec_priv";38;"M";2019;12;138279;129756;136757;137152;14016;14255;138681
11318;12724;2933;937;145;15128089400;141982;39194535400;141982;61100;1893;7423;7263645760;141982;9811294400;141982;1212237600;141982;1827306800;141982;"Dep_sec_priv";38;"M";2019;11;141537;132867;140431;140715;13644;13857;141982
12052;11847;2953;965;152;14636307200;142280;38528269300;142280;61317;2061;7894;7057359890;142280;9669087900;142280;1138842200;142280;1715786300;142280;"Dep_sec_priv";38;"M";2019;10;141855;133041;140710;140978;13275;13485;142280
762;630;0;0;0;2997118900;18663;1599239100;18663;423;224;2;228000100;18663;18690400;18663;260600;18663;390900;18663;"Independiente";63;"M";2019;10;17607;5883;6303;837;2;2;18663
693;690;0;0;0;2985258500;18454;1559643700;18454;429;221;2;230365800;18454;18136300;18454;0;18454;0;18454;"Independiente";63;"M";2019;11;17436;5752;6191;846;0;0;18454
742;612;0;0;0;3008452900;18751;1647671700;18751;423;220;1;229205500;18751;18203900;18751;0;18751;0;18751;"Independiente";63;"M";2019;9;17730;6056;6280;832;0;0;18751
714;1094;0;1;0;3045307700;18182;1549254700;18182;442;238;3;226947800;18182;18326700;18182;469700;18182;816500;18182;"Independiente";63;"M";2019;12;17200;5565;5983;825;2;3;18182
4;4;1;0;0;24779400;91;6129800;91;10;2;11;2056700;91;13734900;91;5296800;91;7944600;91;"Dep_sec_priv";90;"M";2019;12;91;20;87;89;21;21;91
5;5;2;0;0;24115700;94;6118200;94;7;1;1;2281300;94;13319500;94;4946900;94;7420200;94;"Dep_sec_priv";90;"M";2019;11;93;22;91;92;20;20;94
6;5;3;0;0;25843000;99;8737600;99;11;3;1;2446600;99;14157500;99;5227800;99;7841400;99;"Dep_sec_priv";90;"M";2019;10;99;26;96;97;22;22;99
7;2;1;0;0;24773900;95;7131900;95;4;1;0;2372700;95;13817100;95;5042300;95;7563300;95;"Dep_sec_priv";90;"M";2019;9;95;21;92;93;21;21;95
3;1;0;0;0;19847200;173;397500;173;0;0;0;22300;173;0;173;0;173;0;173;"Independiente";96;"M";2019;9;173;3;5;0;0;0;173
1;2;0;0;0;18968600;173;397500;173;0;1;0;22300;173;0;173;0;173;0;173;"Independiente";96;"M";2019;10;173;3;5;0;0;0;173
2;4;0;0;0;19913500;170;397500;170;0;1;0;58400;170;0;170;0;170;0;170;"Independiente";96;"M";2019;11;169;3;6;0;0;0;170
1;1;0;0;0;621200;3;6691400;3;0;1;0;165800;3;889600;3;788100;3;1837000;3;"Dep_No_priv";116;"M";2019;9;2;3;2;2;1;2;3
5653;7750;2189;519;1283;11668497200;108962;28997067200;108962;41064;1779;6893;2623766800;108962;7200786700;108962;943871300;108962;1422311500;108962;"Dep_sec_priv";36;"F";2019;11;108770;101480;106735;107633;16317;16487;108962
1;5;0;0;0;285800;10;227400;10;0;0;0;80300;10;110400;10;30900;10;64900;10;"Dep_No_priv";94;"M";2019;11;3;3;8;4;2;2;10
0;1;0;0;0;377400;9;198800;9;0;0;0;74000;9;51000;9;4400;9;25800;9;"Dep_No_priv";94;"M";2019;10;4;2;7;3;2;2;9
0;3;0;0;0;270300;6;0;6;0;0;0;37800;6;33200;6;4200;6;24900;6;"Dep_No_priv";94;"M";2019;12;2;0;5;1;1;1;6
0;0;0;0;0;373900;8;99400;8;0;0;0;62400;8;91300;8;8400;8;49800;8;"Dep_No_priv";94;"M";2019;9;3;1;7;3;2;2;8
1;4;0;0;0;33036500;283;273000;283;1;1;0;138200;283;50800;283;0;283;0;283;"Independiente";94;"M";2019;10;283;2;9;3;0;0;283
4;3;0;0;0;33791400;279;373900;279;1;0;0;149200;279;87600;279;0;279;0;279;"Independiente";94;"M";2019;11;279;2;8;3;0;0;279
0;3;0;0;0;33227200;286;132500;286;0;0;0;124900;286;79600;286;0;286;0;286;"Independiente";94;"M";2019;9;285;1;8;3;0;0;286
2;5;0;0;0;32523000;275;132500;275;1;0;0;96000;275;48200;275;0;275;0;275;"Independiente";94;"M";2019;12;275;1;7;3;0;0;275
2;3;0;0;0;14173300;55;5157200;55;9;0;2;1112300;55;5759300;55;2034800;55;3052100;55;"Dep_sec_priv";92;"M";2019;9;54;13;55;53;9;9;55
1;2;0;0;0;14177400;56;6059800;56;11;2;2;1124100;56;5633400;56;1828000;56;2741800;56;"Dep_sec_priv";92;"M";2019;10;56;17;56;56;9;9;56
1;1;0;0;0;13450500;53;4555800;53;5;1;0;1115800;53;5487100;53;1813300;53;2719700;53;"Dep_sec_priv";92;"M";2019;11;53;14;53;53;8;8;53
3;1;1;0;0;13475100;54;4713300;54;6;0;6;1048300;54;5699400;54;1745600;54;2618100;54;"Dep_sec_priv";92;"M";2019;12;54;15;54;54;8;8;54
14460;14001;3679;1069;226;12865761100;152791;37321268500;152791;67529;2521;7985;6866738720;152791;9349343400;152791;783252100;152791;1182632200;152791;"Dep_sec_priv";33;"M";2019;10;152342;143272;151340;151504;11728;11941;152791
1;1;0;0;0;103600;2;0;2;0;0;0;13300;2;0;2;0;2;0;2;"Independiente";107;"M";2019;11;1;0;1;0;0;0;2
12414;17854;3097;387;32;2394834000;66162;8644374800;66162;30956;1390;3935;1472930621;66162;2166141500;66162;41966900;66162;65098300;66162;"Dep_sec_priv";20;"M";2019;12;65892;62324;65764;65709;2333;2443;66162
11719;9108;2152;447;27;1998889900;56152;7121276400;56152;22889;1311;968;1315702000;56152;1762140000;56152;34996200;56152;54473900;56152;"Dep_sec_priv";20;"M";2019;9;55880;52424;55719;55654;2130;2225;56152
13012;10229;2712;457;21;2286762600;63506;8187546550;63506;27246;1512;1290;1499480620;63506;2026565400;63506;39382100;63506;60741200;63506;"Dep_sec_priv";20;"M";2019;11;63257;59575;63117;63061;2346;2426;63506
12298;9890;2369;486;41;2141531600;59830;7642288700;59830;25305;1337;1031;1409081890;59830;1891784850;59830;37594400;59830;58209800;59830;"Dep_sec_priv";20;"M";2019;10;59541;55935;59439;59363;2328;2417;59830
10975;8998;3020;373;1170;4721766600;96815;15133991600;96815;41364;2068;4455;1343599260;96815;3772724400;96815;171315300;96815;260390300;96815;"Dep_sec_priv";23;"F";2019;10;96635;90685;95206;95739;7575;7705;96815
