ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
5;8;0;0;0;78502600;580;145400;580;4;2;0;175300;580;240500;580;0;580;0;580;"Independiente";92;"M";2021;3;579;1;16;9;0;0;580
5;7;0;0;0;76256900;563;150300;563;3;3;0;196200;563;222300;563;0;563;0;563;"Independiente";92;"M";2021;4;563;2;17;8;0;0;563
6;4;0;0;0;82149100;594;223000;594;3;98;0;349700;594;565300;594;0;594;0;594;"Independiente";92;"M";2021;1;594;2;17;10;0;0;594
0;3;0;0;0;79312400;588;0;588;1;2;0;174700;588;240300;588;0;588;0;588;"Independiente";92;"M";2021;2;588;0;14;9;0;0;588
11;16;2;0;2;23924400;123;15964800;123;12;1;0;5758200;123;12237400;123;3490300;123;5262200;123;"Dep_sec_priv";90;"M";2021;4;123;36;112;114;17;18;123
14;6;3;0;0;20858600;120;12220200;120;10;2;2;4474500;120;9845600;120;2127200;120;3190700;120;"Dep_sec_priv";90;"M";2021;2;118;33;111;112;19;19;120
8;7;2;0;4;18232500;114;8886400;114;12;35;0;4268600;114;9196700;114;1689300;114;2533700;114;"Dep_sec_priv";90;"M";2021;1;114;29;106;106;14;14;114
14;11;2;0;4;23638500;124;14898700;124;8;2;0;6001000;124;10197200;124;2388500;124;3582300;124;"Dep_sec_priv";90;"M";2021;3;122;35;116;116;20;20;124
11;7;2;0;0;27408800;100;21350400;100;10;4;1;3807700;100;11435600;100;3683900;100;5525700;100;"Dep_sec_priv";91;"M";2021;2;99;38;95;97;21;21;100
8;8;2;0;4;22112400;99;15712100;99;7;2;0;3268200;99;9865100;99;2660800;99;3991000;99;"Dep_sec_priv";91;"M";2021;3;98;37;98;97;18;18;99
10;10;2;0;4;22588500;102;15549900;102;7;2;0;3436400;102;10132900;102;2714200;102;4071100;102;"Dep_sec_priv";91;"M";2021;4;101;39;100;100;19;19;102
6;2;0;0;0;2997300;22;5048900;22;2;1;0;741200;22;1993400;22;227700;22;341400;22;"Dep_sec_priv";107;"M";2021;4;22;16;22;22;2;2;22
4;1;0;0;0;3013500;12;3937500;12;2;0;0;1275100;12;1397900;12;350000;12;525000;12;"Dep_sec_priv";108;"M";2021;2;12;7;11;12;3;3;12
3;1;1;0;0;3471200;12;5055300;12;2;0;0;1310200;12;1630400;12;415300;12;622900;12;"Dep_sec_priv";108;"M";2021;4;12;8;11;12;6;6;12
4;2;1;0;0;3441200;13;4900100;13;2;0;0;1297700;13;1627700;13;397700;13;596500;13;"Dep_sec_priv";108;"M";2021;3;13;8;12;13;5;5;13
12;12;2;0;2;15105900;89;14941400;89;14;3;0;1900100;89;7069000;89;1764000;89;2680700;89;"Dep_sec_priv";92;"M";2021;3;88;38;88;89;17;18;89
10;3;1;0;0;15170600;82;14581600;82;10;1;0;1771700;82;6928100;82;1778400;82;2702400;82;"Dep_sec_priv";92;"M";2021;4;81;33;82;82;15;16;82
2;3;1;0;0;2157200;19;4177700;19;8;0;0;458100;19;1373500;19;183600;19;275400;19;"Dep_sec_priv";104;"M";2021;4;19;17;19;19;2;2;19
4;3;0;0;1;2503000;22;5507900;22;8;0;0;631500;22;1723800;22;178200;22;267200;22;"Dep_sec_priv";104;"M";2021;3;22;19;22;22;2;2;22
1;2;0;0;0;5361200;12;9390100;12;1;2;0;1810600;12;2580500;12;646000;12;968900;12;"Dep_sec_priv";112;"M";2021;1;12;10;12;12;2;2;12
11;1;0;1;3;7047500;37;9349900;37;7;1;0;1495500;37;3381900;37;785400;37;1178100;37;"Dep_sec_priv";101;"M";2021;4;37;27;35;36;6;6;37
6;3;0;0;0;4459700;29;6206300;29;8;1;0;1504300;29;2223300;29;480900;29;721300;29;"Dep_sec_priv";101;"M";2021;2;28;21;29;28;3;3;29
3;3;0;0;1;4644600;29;6691400;29;8;1;0;1499500;29;2398000;29;464500;29;696700;29;"Dep_sec_priv";101;"M";2021;3;28;20;29;28;3;3;29
6;4;1;0;5;11147700;44;9576500;44;10;9;0;1281300;44;4714900;44;1358400;44;2176000;44;"Dep_sec_priv";94;"M";2021;1;42;21;43;43;9;11;44
1;0;1;0;0;880000;6;1591800;6;0;0;0;133900;6;398100;6;112900;6;169300;6;"Dep_sec_priv";130;"M";2021;4;6;5;6;6;2;2;6
1;0;0;0;0;353800;4;858200;4;0;0;0;349600;4;353800;4;0;4;0;4;"Dep_sec_priv";135;"M";2021;4;4;3;4;4;0;0;4
4;2;0;0;5;9549700;26;10970600;26;5;3;1;898900;26;3267800;26;1245500;26;1867900;26;"Dep_sec_priv";97;"M";2021;1;26;14;25;26;9;9;26
4;4;0;0;2;4493300;24;4883400;24;2;0;0;623300;24;1971200;24;566400;24;849500;24;"Dep_sec_priv";97;"M";2021;2;23;14;23;22;7;7;24
9;7;0;0;0;12786600;36;13058200;36;8;3;1;1150300;36;4061100;36;1286200;36;1929200;36;"Dep_sec_priv";97;"M";2021;4;33;20;35;33;10;10;36
5;5;1;0;2;6532100;30;7951000;30;7;0;1;673900;30;3189300;30;911600;30;1367200;30;"Dep_sec_priv";97;"M";2021;3;29;16;29;28;6;6;30
1;1;0;0;0;1445400;12;9276900;12;4;1;0;260400;12;798900;12;355800;12;1817100;12;"Dep_No_priv";101;"M";2021;4;6;5;9;5;5;7;12
2;3;1;0;0;4023000;16;6642300;16;4;1;0;923700;16;2959100;16;934600;16;1401800;16;"Dep_sec_priv";105;"M";2021;4;16;12;16;16;2;2;16
0;0;0;0;0;113600;2;377900;2;0;0;0;0;2;0;2;0;2;0;2;"Independiente";113;"M";2021;3;1;2;0;0;0;0;2
2;2;0;0;0;2368000;19;5189800;19;6;1;0;615700;19;1675700;19;165400;19;248100;19;"Dep_sec_priv";104;"M";2021;2;19;17;19;19;1;1;19
3;1;0;0;1;4540400;18;7320700;18;5;3;0;704800;18;2193700;18;551300;18;826900;18;"Dep_sec_priv";104;"M";2021;1;17;15;18;17;2;2;18
2;1;0;1;0;1000700;9;3093100;9;2;3;0;269400;9;812700;9;43000;9;64400;9;"Dep_sec_priv";107;"M";2021;1;9;8;9;9;2;2;9
1;2;0;0;0;13727100;108;404800;108;1;0;0;139700;108;18200;108;0;108;0;108;"Independiente";98;"M";2021;3;107;2;8;1;0;0;108
14;2;4;0;1;13809300;77;15942800;77;8;1;1;3331600;77;6908500;77;1513800;77;2270700;77;"Dep_sec_priv";93;"M";2021;4;76;34;74;74;10;10;77
6;0;0;0;0;4198300;31;5758800;31;1;1;0;1009700;31;2489000;31;341600;31;512300;31;"Dep_sec_priv";95;"M";2021;4;31;15;31;31;6;6;31
6;5;0;0;0;8866100;32;13200700;32;5;1;0;1277100;32;3734900;32;1199300;32;1798900;32;"Dep_sec_priv";98;"M";2021;4;30;18;32;30;10;10;32
4;4;0;0;0;69514800;500;4506600;500;2;2;0;292100;500;120200;500;0;500;0;500;"Independiente";93;"M";2021;3;496;7;24;8;0;0;500
9;6;0;0;0;66910500;499;2487000;499;1;1;0;288000;499;120400;499;0;499;0;499;"Independiente";93;"M";2021;4;495;6;23;10;0;0;499
4;5;0;0;0;69640300;521;2259100;521;2;112;0;514700;521;120200;521;0;521;0;521;"Independiente";93;"M";2021;1;517;9;29;8;0;0;521
2;3;0;0;0;68921400;513;2641500;513;2;3;0;567000;513;120200;513;0;513;0;513;"Independiente";93;"M";2021;2;509;8;28;8;0;0;513
6;7;0;0;0;99988200;761;739400;761;2;6;0;869700;761;222100;761;0;761;0;761;"Independiente";91;"M";2021;2;755;3;34;12;0;0;761
9;9;0;0;0;99938500;772;884800;772;2;145;0;689000;772;222100;772;0;772;0;772;"Independiente";91;"M";2021;1;767;4;33;12;0;0;772
7;8;0;0;0;100147100;752;739400;752;4;4;0;728500;752;222100;752;0;752;0;752;"Independiente";91;"M";2021;3;747;3;34;12;0;0;752
12;12;0;0;0;98940800;754;739400;754;3;5;0;791800;754;227700;754;0;754;0;754;"Independiente";91;"M";2021;4;748;3;34;14;0;0;754
5;3;0;0;0;1422000;13;4402600;13;1;1;0;320700;13;1117100;13;56900;13;85200;13;"Dep_sec_priv";116;"M";2021;1;13;10;13;13;2;2;13
0;0;0;0;0;1676700;8;2845500;8;0;1;0;147000;8;784400;8;201500;8;302200;8;"Dep_sec_priv";116;"M";2021;4;8;5;8;8;2;2;8
1;1;0;0;0;1658900;9;2650000;9;2;1;0;106000;9;745400;9;193700;9;290500;9;"Dep_sec_priv";116;"M";2021;3;9;5;9;9;2;2;9
3;0;0;0;0;1551800;9;14346100;9;3;0;0;60500;9;33900;9;2224800;9;3394900;9;"Dep_No_priv";98;"M";2021;2;7;6;5;1;5;6;9
10;9;0;0;0;134097000;964;1067400;964;1;6;0;397300;964;260900;964;0;964;0;964;"Independiente";89;"M";2021;2;961;7;30;14;0;0;964
9;7;0;0;0;118448300;803;939800;803;5;4;0;458000;803;155100;803;0;803;0;803;"Independiente";90;"M";2021;2;801;4;30;8;0;0;803
7;3;0;0;0;118914000;812;794400;812;3;148;0;450000;812;155100;812;0;812;0;812;"Independiente";90;"M";2021;1;810;3;27;8;0;0;812
14;11;0;0;0;115177400;785;907900;785;5;5;0;383600;785;160600;785;0;785;0;785;"Independiente";90;"M";2021;4;784;4;26;9;0;0;785
6;7;0;0;0;119149900;795;1114500;795;6;4;0;442300;795;155100;795;0;795;0;795;"Independiente";90;"M";2021;3;793;3;28;8;0;0;795
1;1;0;0;0;8766100;67;290800;67;0;0;0;314400;67;0;67;0;67;0;67;"Independiente";99;"M";2021;3;65;2;5;0;0;0;67
1;1;0;0;0;9008200;69;145400;69;1;0;0;107900;69;0;69;0;69;0;69;"Independiente";99;"M";2021;2;68;1;4;0;0;0;69
1;4;0;0;0;9039200;71;145400;71;0;11;0;142200;71;5500;71;0;71;0;71;"Independiente";99;"M";2021;1;69;1;5;1;0;0;71
2;0;0;0;0;8638500;67;145400;67;0;0;0;107900;67;0;67;0;67;0;67;"Independiente";99;"M";2021;4;66;1;4;0;0;0;67
15;10;3;0;14;29211800;131;9345300;131;17;26;0;3367300;131;14675600;131;4504000;131;6912800;131;"Dep_sec_priv";89;"M";2021;1;131;39;124;125;24;26;131
13;6;4;0;3;26409400;130;10833600;130;16;3;0;3171400;130;13553700;130;3896200;130;5903500;130;"Dep_sec_priv";89;"M";2021;3;130;42;123;123;20;22;130
6;6;3;0;1;27045900;124;10141300;124;14;12;1;3254200;124;13462900;124;3997300;124;6152500;124;"Dep_sec_priv";89;"M";2021;2;124;39;117;118;22;24;124
9;10;4;0;4;32929400;137;20162000;137;15;2;0;4795900;137;16210800;137;5062000;137;7637400;137;"Dep_sec_priv";89;"M";2021;4;137;50;131;131;26;27;137
3;2;0;0;1;8994500;19;10969300;19;7;0;0;2115700;19;3598300;19;1504400;19;2256600;19;"Dep_sec_priv";106;"M";2021;4;19;12;19;19;5;5;19
1;2;0;0;0;26342600;221;1580100;221;2;0;0;256000;221;36400;221;0;221;0;221;"Independiente";95;"M";2021;3;216;6;8;2;0;0;221
2;2;0;0;0;27540800;231;1648400;231;2;0;0;978400;231;36400;231;0;231;0;231;"Independiente";95;"M";2021;2;226;6;8;2;0;0;231
2;5;0;0;0;27673500;234;1097600;234;2;46;0;754600;234;36400;234;0;234;0;234;"Independiente";95;"M";2021;1;229;5;9;2;0;0;234
3;3;0;0;0;26491100;219;995200;219;2;0;0;166800;219;36400;219;0;219;0;219;"Independiente";95;"M";2021;4;216;4;7;2;0;0;219
13;15;0;0;0;134285500;979;1067400;979;1;139;0;391100;979;260900;979;0;979;0;979;"Independiente";89;"M";2021;1;976;7;31;14;0;0;979
5;8;0;0;0;128598000;948;1067400;948;3;2;0;373700;948;260900;948;0;948;0;948;"Independiente";89;"M";2021;3;946;7;30;14;0;0;948
8;6;0;0;1;9016000;35;9212900;35;9;2;0;1702000;35;5048400;35;1719500;35;2579200;35;"Dep_sec_priv";98;"M";2021;3;34;18;34;33;13;13;35
14;18;0;0;0;130379100;939;1006300;939;4;2;0;383200;939;261000;939;0;939;0;939;"Independiente";89;"M";2021;4;937;7;30;15;0;0;939
5;5;1;1;3;9117700;45;8851000;45;10;9;0;1492800;45;4491600;45;890400;45;1335800;45;"Dep_sec_priv";96;"M";2021;1;45;22;42;43;7;7;45
0;3;0;0;0;18306800;152;337400;152;0;0;0;171400;152;57400;152;0;152;0;152;"Independiente";96;"M";2021;3;149;2;9;3;0;0;152
5;6;0;0;0;18092300;153;337400;153;0;0;0;125200;153;57500;153;0;153;0;153;"Independiente";96;"M";2021;4;149;2;10;4;0;0;153
1;4;0;0;0;19177900;158;337400;158;0;0;0;207900;158;57400;158;0;158;0;158;"Independiente";96;"M";2021;2;155;2;10;3;0;0;158
1;5;0;0;0;20876800;169;415000;169;0;31;0;250200;169;57400;169;0;169;0;169;"Independiente";96;"M";2021;1;166;3;11;3;0;0;169
13;7;2;1;10;18021400;90;16024300;90;13;23;0;2093100;90;8514500;90;2378000;90;3601300;90;"Dep_sec_priv";92;"M";2021;1;88;37;89;88;17;18;90
8;6;1;0;0;17702800;82;18147200;82;11;3;0;1804200;82;7562000;82;2242000;82;3397600;82;"Dep_sec_priv";92;"M";2021;2;81;34;81;82;18;19;82
3;2;0;0;0;3080000;31;5194600;31;2;0;0;694800;31;2348000;31;122100;31;183100;31;"Dep_sec_priv";95;"M";2021;3;31;15;31;31;5;5;31
0;0;0;0;0;583600;2;3583700;2;1;0;0;11800;2;90100;2;448100;2;672100;2;"Dep_No_priv";115;"M";2021;2;2;2;1;1;2;2;2
3917;2716;323;44;118;614416600;12006;1468369800;12006;1603;138;5;275954000;12006;419275000;12006;45647800;12006;69532200;12006;"Dep_sec_priv";;;2021;4;11678;9311;11883;11611;761;808;12006
6;5;2;0;2;8896700;45;11189300;45;7;0;0;1036900;45;3968300;45;921400;45;1382100;45;"Dep_sec_priv";94;"M";2021;4;44;25;44;44;7;7;45
5;2;2;0;2;13284900;44;13574600;44;7;0;0;1292500;44;5281800;44;1539700;44;2309500;44;"Dep_sec_priv";94;"M";2021;3;43;25;43;43;9;9;44
5;5;1;0;0;9723700;42;7945400;42;6;2;0;1492300;42;4339900;42;1146800;42;1832100;42;"Dep_sec_priv";94;"M";2021;2;41;18;41;41;9;10;42
4;2;0;1;1;606600;11;1673900;11;0;3;0;214000;11;559000;11;100;11;100;11;"Dep_sec_priv";121;"M";2021;1;10;7;10;11;1;1;11
3;2;0;0;0;42293200;324;991600;324;1;3;0;392400;324;60100;324;0;324;0;324;"Independiente";94;"M";2021;3;320;6;11;4;0;0;324
5;6;0;0;0;41893100;322;988300;322;0;2;0;500300;322;60100;322;0;322;0;322;"Independiente";94;"M";2021;4;317;5;11;4;0;0;322
10;5;0;0;0;44179100;342;1239100;342;1;63;0;820100;342;60100;342;0;342;0;342;"Independiente";94;"M";2021;1;334;6;15;4;0;0;342
1;4;0;0;0;43301600;331;764400;331;1;2;0;304500;331;60100;331;0;331;0;331;"Independiente";94;"M";2021;2;328;5;9;4;0;0;331
3;0;0;0;1;134800;7;1356400;7;1;0;0;93500;7;507200;7;17600;7;360000;7;"Dep_No_priv";111;"M";2021;4;3;1;4;3;1;2;7
3;1;0;0;1;1789200;13;15404800;13;4;0;0;124400;13;0;13;2385300;13;3647700;13;"Dep_No_priv";98;"M";2021;4;8;7;7;0;4;5;13
1;0;0;0;0;6596200;41;497400;41;1;6;0;274400;41;0;41;0;41;0;41;"Independiente";101;"M";2021;1;41;2;4;0;0;0;41
1;1;0;0;0;14038400;110;226600;110;1;1;0;125200;110;18200;110;0;110;0;110;"Independiente";98;"M";2021;2;109;1;7;1;0;0;110
2;0;0;0;0;14102900;109;477100;109;1;23;0;100900;109;18200;109;0;109;0;109;"Independiente";98;"M";2021;1;109;2;6;1;0;0;109
1;1;0;0;0;19469100;129;948200;129;0;0;0;567800;129;64200;129;0;129;0;129;"Independiente";97;"M";2021;3;127;4;8;3;0;0;129
1;2;0;0;0;19524800;135;948200;135;0;26;0;520700;135;64200;135;0;135;0;135;"Independiente";97;"M";2021;1;133;4;7;3;0;0;135
2;1;0;0;0;20735600;130;1062300;130;1;3;0;509500;130;64200;130;0;130;0;130;"Independiente";97;"M";2021;2;128;4;6;3;0;0;130
4;7;0;0;0;18059500;126;948200;126;0;1;0;669500;126;64300;126;0;126;0;126;"Independiente";97;"M";2021;4;122;4;10;4;0;0;126
2;4;1;0;0;5185900;23;9666500;23;5;0;0;1956700;23;2698400;23;878600;23;1317900;23;"Dep_sec_priv";103;"M";2021;4;23;20;22;22;4;4;23
3;3;1;0;0;5986800;25;9922800;25;4;0;0;1699800;25;2612200;25;759600;25;1139300;25;"Dep_sec_priv";103;"M";2021;3;25;21;25;25;6;6;25
5;2;0;1;0;4685900;23;7340800;23;4;0;0;1017200;23;2307400;23;526400;23;789600;23;"Dep_sec_priv";100;"M";2021;3;23;17;22;23;4;4;23
1;2;0;0;0;5127900;44;223000;44;0;8;0;45400;44;0;44;0;44;0;44;"Independiente";100;"M";2021;1;44;2;6;0;0;0;44
1;0;0;0;0;7858800;44;218100;44;1;0;0;36100;44;0;44;0;44;0;44;"Independiente";100;"M";2021;2;44;2;5;0;0;0;44
0;1;0;0;0;4716300;40;145400;40;0;0;0;19500;40;0;40;0;40;0;40;"Independiente";100;"M";2021;3;40;1;3;0;0;0;40
1;1;0;0;0;4515300;39;145400;39;0;0;0;19100;39;0;39;0;39;0;39;"Independiente";100;"M";2021;4;39;1;3;0;0;0;39
1;1;0;0;0;2464000;7;3832200;7;1;0;0;1187600;7;958300;7;354300;7;531500;7;"Dep_sec_priv";120;"M";2021;3;7;7;7;7;2;2;7
6;7;0;0;0;6768700;29;6703300;29;4;0;0;1530200;29;3190100;29;925600;29;1389500;29;"Dep_sec_priv";98;"M";2021;2;28;14;29;28;8;9;29
2;4;0;0;2;9011400;26;10071300;26;8;4;0;1694000;26;3935200;26;1232700;26;1848900;26;"Dep_sec_priv";98;"M";2021;1;25;15;26;25;8;8;26
0;2;0;0;0;5160300;30;213900;30;0;5;0;105800;30;0;30;0;30;0;30;"Independiente";102;"M";2021;1;28;1;3;0;0;0;30
3;1;0;0;0;7506300;29;344300;29;1;0;0;21100;29;0;29;0;29;0;29;"Independiente";102;"M";2021;3;28;2;2;0;0;0;29
1;1;0;0;0;5378900;29;320000;29;0;0;0;10500;29;0;29;0;29;0;29;"Independiente";102;"M";2021;2;29;1;1;0;0;0;29
2;2;0;0;0;4990600;27;1253400;27;0;0;0;71500;27;0;27;0;27;0;27;"Independiente";102;"M";2021;4;26;3;2;0;0;0;27
1;0;0;0;6;3041900;19;21213800;19;3;1;0;411900;19;2097400;19;1915400;19;5417500;19;"Dep_No_priv";92;"M";2021;1;12;10;13;5;5;12;19
7;1;0;0;2;12916400;51;13027700;51;10;2;0;2478600;51;5990100;51;1563400;51;2372500;51;"Dep_sec_priv";96;"M";2021;4;51;30;48;50;12;13;51
9;3;1;0;3;10565500;48;11183200;48;7;1;0;1965700;48;4986000;48;1103900;48;1662200;48;"Dep_sec_priv";96;"M";2021;3;48;28;45;45;9;10;48
6;2;1;0;0;11641200;39;11081700;39;7;1;0;2120400;39;5019400;39;1381200;39;2071900;39;"Dep_sec_priv";96;"M";2021;2;39;20;36;37;9;9;39
3;6;0;0;0;13187400;105;0;105;0;0;0;65700;105;18200;105;0;105;0;105;"Independiente";98;"M";2021;4;103;0;7;1;0;0;105
2;0;1;0;0;3040500;12;4502500;12;6;2;0;1304700;12;1501200;12;333400;12;500100;12;"Dep_sec_priv";108;"M";2021;1;12;9;11;12;2;2;12
0;0;0;0;0;494900;4;5350700;4;0;0;0;267700;4;18200;4;447900;4;981600;4;"Dep_No_priv";104;"M";2021;3;2;3;3;1;1;2;4
0;0;0;0;0;499700;4;5402000;4;1;0;0;267700;4;18200;4;447900;4;981600;4;"Dep_No_priv";104;"M";2021;4;2;3;3;1;1;2;4
1;0;0;0;0;499700;4;5402000;4;1;0;0;267700;4;18200;4;463300;4;1004700;4;"Dep_No_priv";104;"M";2021;2;2;3;3;1;1;2;4
3;2;0;0;0;1688600;20;5047300;20;4;0;0;612100;20;1303700;20;82100;20;123200;20;"Dep_sec_priv";102;"M";2021;2;20;17;20;20;2;2;20
4;2;1;0;1;4138600;20;6596000;20;2;0;0;631100;20;2091900;20;481100;20;721700;20;"Dep_sec_priv";102;"M";2021;4;19;14;19;20;3;3;20
1;1;1;0;0;4562700;22;6935100;22;3;1;0;735100;22;2064100;22;481100;22;721700;22;"Dep_sec_priv";102;"M";2021;3;21;15;21;22;3;3;22
3;3;0;0;6;1233700;21;3847200;21;3;5;0;526800;21;998400;21;45900;21;68800;21;"Dep_sec_priv";102;"M";2021;1;21;19;21;21;2;2;21
6;5;2;0;4;2902100;40;4597500;40;3;11;1;633700;40;1998200;40;18000;40;26800;40;"Dep_sec_priv";95;"M";2021;1;40;20;39;39;2;2;40
3;5;0;0;1;2333400;29;2748700;29;0;0;1;584100;29;1721100;29;102300;29;153400;29;"Dep_sec_priv";95;"M";2021;2;29;13;29;29;4;4;29
10;3;2;0;1;10223400;68;11667500;68;6;4;1;2355400;68;5434400;68;982900;68;1474400;68;"Dep_sec_priv";93;"M";2021;3;66;30;66;65;6;6;68
6;9;1;0;1;10100300;67;13165200;67;11;4;1;2450700;67;5680200;67;979300;67;1469000;67;"Dep_sec_priv";93;"M";2021;2;65;28;65;63;5;5;67
9;4;1;0;4;9896300;63;12169100;63;9;13;0;2408500;63;5399100;63;955800;63;1433600;63;"Dep_sec_priv";93;"M";2021;1;62;25;61;60;5;5;63
6;10;0;0;0;156369500;1120;1674200;1120;2;2;0;732800;1120;102200;1120;0;1120;0;1120;"Independiente";88;"M";2021;4;1115;8;39;7;0;0;1120
11;6;0;0;0;161674700;1159;1989600;1159;1;243;0;751400;1159;140200;1159;0;1159;0;1159;"Independiente";88;"M";2021;1;1154;9;41;9;0;0;1159
5;11;0;0;0;156638900;1148;2429400;1148;3;7;0;912400;1148;120200;1148;0;1148;0;1148;"Independiente";88;"M";2021;2;1143;10;41;8;0;0;1148
9;6;0;0;0;153801400;1133;1034200;1133;2;2;0;610500;1133;102200;1133;0;1133;0;1133;"Independiente";88;"M";2021;3;1129;7;36;7;0;0;1133
2;2;0;0;0;4788200;17;7760000;17;4;0;0;921800;17;2240500;17;581400;17;872100;17;"Dep_sec_priv";105;"M";2021;2;17;15;17;17;3;3;17
7;2;0;0;1;4079400;27;4887700;27;4;2;0;907000;27;2086900;27;402900;27;604400;27;"Dep_sec_priv";99;"M";2021;4;26;16;27;26;5;5;27
1;1;0;0;0;7512500;16;13033600;16;7;2;0;1729300;16;3225700;16;958700;16;1437900;16;"Dep_sec_priv";113;"M";2021;4;16;13;16;16;3;3;16
0;1;1;0;3;6551400;15;11920600;15;7;2;0;2263500;15;3524400;15;1127800;15;1691500;15;"Dep_sec_priv";113;"M";2021;3;15;13;15;15;2;2;15
1;0;0;0;2;8407700;17;13301300;17;7;1;1;2209500;17;3358200;17;1117300;17;1675800;17;"Dep_sec_priv";113;"M";2021;1;17;14;17;17;5;5;17
1;1;0;0;0;7310000;19;12242700;19;7;2;1;1933800;19;3336000;19;938400;19;1407500;19;"Dep_sec_priv";113;"M";2021;2;19;15;19;19;4;4;19
6;1;1;0;0;3928500;26;6039600;26;3;4;1;653500;26;1840300;26;436400;26;654700;26;"Dep_sec_priv";99;"M";2021;1;26;18;26;26;6;6;26
0;2;1;0;0;3885600;22;5835800;22;6;1;0;758400;22;1909200;22;438700;22;658100;22;"Dep_sec_priv";99;"M";2021;2;22;15;22;22;5;5;22
0;1;0;0;0;5969600;39;497400;39;0;0;0;284200;39;24000;39;0;39;0;39;"Independiente";101;"M";2021;3;39;2;4;1;0;0;39
1;1;0;0;0;5749300;39;502300;39;1;0;0;272200;39;0;39;0;39;0;39;"Independiente";101;"M";2021;2;39;3;5;0;0;0;39
