ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
1;0;1;0;1;2443000;11;4529200;11;3;0;0;305800;11;1199300;11;295300;11;442900;11;"Dep_sec_priv";117;"M";2021;8;10;9;10;11;3;3;11
0;0;1;0;1;1615300;9;3106900;9;3;0;0;232200;9;833100;9;184300;9;276300;9;"Dep_sec_priv";117;"M";2021;7;8;7;8;9;2;2;9
2;0;1;0;1;1468300;8;2518800;8;2;0;0;187000;8;686000;8;184200;8;276300;8;"Dep_sec_priv";117;"M";2021;6;7;6;7;8;2;2;8
5;2;1;0;1;2933200;24;6670800;24;3;0;0;791700;24;1672300;24;280900;24;421200;24;"Dep_sec_priv";101;"M";2021;5;24;22;24;24;3;3;24
3;4;0;0;0;2936700;22;6306200;22;3;0;0;788300;22;1613900;22;294400;22;441400;22;"Dep_sec_priv";101;"M";2021;6;22;19;22;22;3;3;22
950;887;186;16;2930;3462475200;13383;5599235200;13383;7185;270;21;602167300;13383;1610386000;13383;346114700;13383;1057805100;13383;"Dep_No_priv";35;"M";2021;7;10170;9904;9845;10749;7424;8314;13383
718;1121;157;19;2639;3813049400;13661;6039450100;13661;7202;254;14;661255200;13661;1661629800;13661;360985100;13661;1108066400;13661;"Dep_No_priv";35;"M";2021;6;10344;10100;10117;10923;7518;8608;13661
4;5;0;0;1;7809700;28;7690300;28;2;0;0;509000;28;3028700;28;1099200;28;1648600;28;"Dep_sec_priv";97;"M";2021;5;27;14;28;27;9;9;28
6;5;1;0;2;5932600;25;5412000;25;3;0;0;263400;25;2002200;25;637800;25;956700;25;"Dep_sec_priv";97;"M";2021;6;25;12;23;24;7;7;25
3;3;1;0;2;6229200;19;6087200;19;5;1;0;299200;19;2270200;19;770800;19;1156200;19;"Dep_sec_priv";97;"M";2021;8;19;10;17;18;6;6;19
2;2;1;0;1;5758900;18;5444300;18;2;0;0;301200;18;2112100;18;690100;18;1035000;18;"Dep_sec_priv";97;"M";2021;7;18;9;16;17;6;6;18
1;1;0;0;0;333200;4;2422800;4;0;1;0;30300;4;0;4;372100;4;558100;4;"Dep_No_priv";106;"M";2021;5;2;1;3;0;1;1;4
1;3;0;0;0;1575800;13;11958500;13;4;1;0;270200;13;874500;13;1265900;13;3273400;13;"Dep_No_priv";101;"M";2021;5;7;6;9;5;6;8;13
0;0;0;0;0;227200;2;145400;2;0;0;0;0;2;0;2;0;2;0;2;"Independiente";120;"M";2021;6;2;1;0;0;0;0;2
3;1;0;0;0;2625600;19;2329200;19;3;1;0;350500;19;1418400;19;239200;19;358800;19;"Dep_sec_priv";99;"M";2021;5;19;11;19;19;2;2;19
5;2;0;0;0;7148600;24;5045200;24;3;0;0;2678200;24;3354500;24;1284400;24;1926600;24;"Dep_sec_priv";98;"M";2021;5;22;10;24;22;8;8;24
1;1;2;0;0;486700;11;1542300;11;2;0;0;233700;11;358800;11;0;11;0;11;"Dep_sec_priv";104;"M";2021;7;11;7;9;10;0;0;11
4;4;1;0;0;1542800;14;2767800;14;4;0;0;401400;14;932000;14;128500;14;192700;14;"Dep_sec_priv";104;"M";2021;6;14;9;13;13;1;1;14
5;1;1;0;0;556300;12;1737800;12;3;0;0;332700;12;401900;12;0;12;0;12;"Dep_sec_priv";104;"M";2021;5;12;7;11;11;0;0;12
0;0;0;0;0;340800;4;290800;4;0;0;0;68100;4;0;4;0;4;0;4;"Independiente";117;"M";2021;7;3;2;2;0;0;0;4
1;0;0;0;0;340800;4;290800;4;0;0;0;66000;4;0;4;0;4;0;4;"Independiente";117;"M";2021;8;3;2;2;0;0;0;4
2;1;0;0;0;27500;2;109700;2;1;1;0;10600;2;27500;2;0;2;0;2;"Dep_sec_priv";125;"M";2021;8;1;1;2;1;0;0;2
903;506;0;0;0;142856700;2621;138754400;2621;26;11;0;74244600;2621;1042100;2621;0;2621;0;2621;"Independiente";;;2021;8;1360;951;1894;90;0;0;2621
3;5;0;0;1;2289900;18;5061000;18;2;0;0;543400;18;1339900;18;214800;18;322200;18;"Dep_sec_priv";101;"M";2021;7;18;13;18;18;2;2;18
2;2;1;0;0;869500;11;3320500;11;3;1;0;301600;11;869500;11;0;11;0;11;"Dep_sec_priv";105;"M";2021;5;11;10;11;11;0;0;11
1;0;0;0;0;584900;5;1666900;5;1;0;0;599100;5;524900;5;0;5;0;5;"Dep_sec_priv";124;"M";2021;8;5;4;5;5;0;0;5
2;1;1;0;1;3986800;26;4611700;26;3;0;0;766200;26;2327100;26;321000;26;481400;26;"Dep_sec_priv";95;"M";2021;6;26;10;26;26;3;3;26
3;3;0;0;0;5061400;29;6074700;29;3;0;0;886300;29;3265600;29;770400;29;1155500;29;"Dep_sec_priv";95;"M";2021;5;29;12;29;29;4;4;29
3;3;0;0;0;51651600;384;1124500;384;2;0;0;232300;384;60100;384;0;384;0;384;"Independiente";94;"M";2021;6;379;8;13;4;0;0;384
6;4;0;0;0;52782500;389;1017800;389;2;0;0;340300;389;60100;389;0;389;0;389;"Independiente";94;"M";2021;5;384;7;14;4;0;0;389
3;2;0;0;0;52164600;375;1017800;375;3;0;0;343600;375;78300;375;0;375;0;375;"Independiente";94;"M";2021;8;371;7;15;5;0;0;375
8;3;0;0;0;52998000;383;1163200;383;2;0;0;312400;383;60100;383;0;383;0;383;"Independiente";94;"M";2021;7;379;8;14;4;0;0;383
2;4;0;0;0;68737800;496;295700;496;1;3;0;249100;496;83600;496;0;496;0;496;"Independiente";93;"M";2021;7;492;3;22;6;0;0;496
6;6;0;0;0;96699600;718;353400;718;2;2;0;671100;718;163800;718;0;718;0;718;"Independiente";91;"M";2021;7;713;2;31;9;0;0;718
4;16;0;0;0;99651800;736;353400;736;2;2;0;2126400;736;163800;736;0;736;0;736;"Independiente";91;"M";2021;6;730;2;34;9;0;0;736
5;10;0;0;0;92759300;706;353400;706;3;1;0;619500;706;145600;706;0;706;0;706;"Independiente";91;"M";2021;8;699;2;33;8;0;0;706
9;9;0;0;0;101092400;746;353400;746;4;3;0;901500;746;163800;746;0;746;0;746;"Independiente";91;"M";2021;5;739;2;34;9;0;0;746
5;5;0;0;0;77829000;596;386000;596;3;1;0;164800;596;280600;596;0;596;0;596;"Independiente";92;"M";2021;5;596;1;16;11;0;0;596
4;5;0;0;0;73233800;548;0;548;4;2;0;164400;548;262400;548;0;548;0;548;"Independiente";92;"M";2021;8;548;0;17;10;0;0;548
3;12;0;0;0;78603900;587;386000;587;5;3;0;157700;587;280600;587;0;587;0;587;"Independiente";92;"M";2021;6;586;1;17;11;0;0;587
2;12;0;0;0;75523400;567;386000;567;4;0;0;188400;567;262400;567;0;567;0;567;"Independiente";92;"M";2021;7;565;1;17;10;0;0;567
3;4;0;0;0;115558100;753;568700;753;4;1;0;555700;753;243800;753;0;753;0;753;"Independiente";90;"M";2021;8;751;3;24;13;0;0;753
6;4;0;0;0;119756300;789;907900;789;6;3;0;590400;789;270400;789;0;789;0;789;"Independiente";90;"M";2021;5;785;4;26;14;0;0;789
7;7;0;0;0;116932500;772;568700;772;5;2;0;663300;772;235400;772;0;772;0;772;"Independiente";90;"M";2021;6;768;3;26;14;0;0;772
6;6;0;0;0;114967000;756;568700;756;4;1;0;649700;756;243800;756;0;756;0;756;"Independiente";90;"M";2021;7;752;3;27;13;0;0;756
2;0;0;0;0;10031500;80;145400;80;0;0;0;177400;80;0;80;0;80;0;80;"Independiente";99;"M";2021;7;78;1;5;0;0;0;80
2;2;0;0;0;9305100;78;0;78;0;0;0;156100;78;0;78;0;78;0;78;"Independiente";99;"M";2021;8;77;0;4;0;0;0;78
3;2;0;0;0;10903300;87;145400;87;0;0;0;237500;87;0;87;0;87;0;87;"Independiente";99;"M";2021;6;85;1;6;0;0;0;87
0;1;0;0;0;11132100;87;297700;87;0;0;0;167100;87;0;87;0;87;0;87;"Independiente";99;"M";2021;5;86;2;6;0;0;0;87
5;7;2;0;0;17855600;93;5837800;93;10;2;0;3011800;93;8287200;93;2086300;93;3129400;93;"Dep_sec_priv";90;"M";2021;7;92;23;88;86;14;14;93
12;5;3;0;0;16229700;100;7626700;100;17;0;0;1865600;100;8097400;100;1758200;100;2637100;100;"Dep_sec_priv";90;"M";2021;8;99;31;94;92;14;14;100
4;9;2;0;2;21160600;95;7326200;95;11;0;0;3429400;95;9726100;95;2797600;95;4196100;95;"Dep_sec_priv";90;"M";2021;6;95;22;89;88;18;18;95
4;5;2;0;2;23025900;98;10254000;98;13;2;0;4222400;98;10259800;98;3074500;98;4612500;98;"Dep_sec_priv";90;"M";2021;5;98;25;90;89;17;18;98
5;2;0;0;0;26803700;223;1063000;223;1;1;0;71400;223;72800;223;0;223;0;223;"Independiente";95;"M";2021;7;221;7;7;4;0;0;223
4;4;0;0;0;27979600;234;1125600;234;2;0;0;279600;234;92800;234;0;234;0;234;"Independiente";95;"M";2021;5;230;7;9;5;0;0;234
1;1;0;0;0;27240800;229;1102900;229;1;0;0;363600;229;72800;229;0;229;0;229;"Independiente";95;"M";2021;6;224;6;8;4;0;0;229
705;450;0;0;0;125821600;2077;104231500;2077;24;6;0;50879400;2077;913200;2077;0;2077;0;2077;"Independiente";;;2021;7;1121;738;1523;74;0;0;2077
4;3;2;0;1;6164400;33;5413100;33;6;0;0;1078600;33;3009200;33;687800;33;1059100;33;"Dep_sec_priv";96;"M";2021;6;33;16;32;32;7;8;33
1;2;0;0;0;18104300;149;558300;149;0;0;0;86800;149;57400;149;0;149;0;149;"Independiente";96;"M";2021;6;147;3;7;3;0;0;149
1;0;0;0;0;16742900;138;558300;138;0;0;0;134400;138;57400;138;0;138;0;138;"Independiente";96;"M";2021;8;136;3;7;3;0;0;138
1;1;0;0;0;18899500;155;558300;155;0;0;0;63000;155;57400;155;0;155;0;155;"Independiente";96;"M";2021;5;154;3;6;3;0;0;155
3;6;0;0;0;17475200;146;686400;146;1;0;0;138600;146;57400;146;0;146;0;146;"Independiente";96;"M";2021;7;142;4;9;3;0;0;146
5;5;2;1;3;17784800;85;15210500;85;11;1;0;3507000;85;8264900;85;2039100;85;3058200;85;"Dep_sec_priv";92;"M";2021;6;84;33;83;83;15;15;85
4;5;3;0;2;16500800;84;13947700;84;11;2;0;3420600;84;7798100;84;1899100;84;2848300;84;"Dep_sec_priv";92;"M";2021;5;82;33;82;83;16;16;84
9;6;2;0;2;14799300;77;9371600;77;11;1;0;2539700;77;6757200;77;1732600;77;2598500;77;"Dep_sec_priv";92;"M";2021;7;76;25;76;76;13;13;77
6;3;2;0;0;12853600;75;9327900;75;12;1;0;2534700;75;6117200;75;1392000;75;2087900;75;"Dep_sec_priv";92;"M";2021;8;74;23;72;71;11;11;75
10;6;0;0;0;128130500;961;1080800;961;1;5;0;419600;961;91000;961;0;961;0;961;"Independiente";89;"M";2021;8;958;8;27;5;0;0;961
4;5;0;0;0;128126800;964;788200;964;1;4;0;357400;964;91000;964;0;964;0;964;"Independiente";89;"M";2021;7;961;5;27;5;0;0;964
9;11;0;0;0;131867400;991;982100;991;2;5;0;426200;991;109200;991;0;991;0;991;"Independiente";89;"M";2021;6;987;7;30;6;0;0;991
9;8;0;0;0;131659000;999;982100;999;2;2;0;410200;999;127400;999;0;999;0;999;"Independiente";89;"M";2021;5;996;7;28;7;0;0;999
4;1;2;0;2;13314800;39;12482400;39;3;2;0;1531900;39;5481500;39;2028300;39;3042300;39;"Dep_sec_priv";94;"M";2021;8;37;16;37;37;9;9;39
2;3;3;0;0;10634100;44;9617300;44;4;0;0;1022600;44;4236300;44;1299800;44;1949800;44;"Dep_sec_priv";94;"M";2021;5;40;17;41;41;8;8;44
4;9;2;1;1;9195300;44;7565200;44;4;0;0;873000;44;3792200;44;1087400;44;1631100;44;"Dep_sec_priv";94;"M";2021;6;40;15;42;41;7;7;44
3;1;2;0;1;12777000;38;11758400;38;4;1;0;1472200;38;4786800;38;1731600;38;2597400;38;"Dep_sec_priv";94;"M";2021;7;36;15;36;36;9;9;38
4;3;0;0;1;759800;18;2326500;18;5;0;0;338900;18;588800;18;19500;18;29100;18;"Dep_sec_priv";103;"M";2021;6;17;14;18;17;2;2;18
2;0;0;0;0;19250700;115;0;115;1;0;0;384300;115;44200;115;0;115;0;115;"Independiente";97;"M";2021;6;111;0;6;2;0;0;115
5;1;0;0;0;17620500;115;0;115;2;0;0;192200;115;18200;115;0;115;0;115;"Independiente";97;"M";2021;8;113;0;4;1;0;0;115
1;2;0;0;0;16666900;113;0;113;1;0;0;131400;113;18200;113;0;113;0;113;"Independiente";97;"M";2021;7;111;0;4;1;0;0;113
0;2;0;0;0;17712100;120;155100;120;1;1;0;307000;120;59900;120;0;120;0;120;"Independiente";97;"M";2021;5;117;2;6;3;0;0;120
4;5;0;0;0;2262400;16;4174000;16;4;0;0;1111200;16;1375100;16;191600;16;287400;16;"Dep_sec_priv";107;"M";2021;5;16;12;16;16;2;2;16
2;2;0;0;0;25659100;214;752300;214;1;1;0;143400;214;74600;214;0;214;0;214;"Independiente";95;"M";2021;8;212;5;6;4;0;0;214
0;3;1;0;0;2101500;11;3644900;11;4;0;0;1158000;11;1004700;11;252800;11;379100;11;"Dep_sec_priv";113;"M";2021;7;11;8;11;11;1;1;11
3;2;1;0;0;2213600;14;3785500;14;6;0;0;1230800;14;1040800;14;252800;14;379100;14;"Dep_sec_priv";113;"M";2021;6;14;10;14;14;1;1;14
0;2;0;0;0;1931700;8;3268300;8;5;0;0;1043600;8;907400;8;252800;8;379100;8;"Dep_sec_priv";113;"M";2021;8;8;6;8;8;1;1;8
2;2;1;0;0;1791400;17;4973900;17;5;0;0;959600;17;980000;17;165400;17;248100;17;"Dep_sec_priv";103;"M";2021;5;17;14;17;17;1;1;17
0;1;0;0;0;5706400;43;145400;43;0;0;0;14300;43;0;43;0;43;0;43;"Independiente";100;"M";2021;5;43;1;2;0;0;0;43
0;2;0;0;0;5291700;40;145400;40;0;0;0;4800;40;0;40;0;40;0;40;"Independiente";100;"M";2021;6;40;1;1;0;0;0;40
0;2;0;0;0;5655600;39;902000;39;1;0;0;120000;39;0;39;0;39;0;39;"Independiente";100;"M";2021;7;39;2;2;0;0;0;39
2784;2096;253;28;101;502376100;9325;1226808800;9325;1329;98;8;226213600;9325;341103700;9325;36623900;9325;55832200;9325;"Dep_sec_priv";;;2021;6;9067;7340;9224;9062;596;632;9325
7;7;2;0;1;30131900;132;16611000;132;16;6;0;4165100;132;16150900;132;5089300;132;7733100;132;"Dep_sec_priv";89;"M";2021;5;132;40;129;129;24;27;132
10;8;1;0;5;30130100;133;16618000;133;13;4;0;4096700;133;16021400;133;5067000;133;7699600;133;"Dep_sec_priv";89;"M";2021;6;132;46;130;129;25;28;133
14;10;1;0;3;33194400;135;17603500;135;15;4;0;6220600;135;16683700;135;5702400;135;8652800;135;"Dep_sec_priv";89;"M";2021;8;135;43;132;131;28;31;135
6;10;1;0;6;30608800;130;16139500;130;15;2;0;6074200;130;16301100;130;5406500;130;8208900;130;"Dep_sec_priv";89;"M";2021;7;130;42;126;127;27;30;130
0;0;0;0;0;724000;6;1914700;6;3;1;0;606100;6;586800;6;0;6;0;6;"Dep_sec_priv";124;"M";2021;7;6;5;6;6;0;0;6
1;1;0;0;1;669600;6;1841400;6;2;0;0;559500;6;596100;6;0;6;0;6;"Dep_sec_priv";124;"M";2021;6;6;5;6;6;0;0;6
2;4;0;0;1;4200600;22;5033700;22;1;0;0;1052600;22;1776700;22;566200;22;849400;22;"Dep_sec_priv";98;"M";2021;6;21;10;22;21;7;7;22
1;1;1;0;1;3483100;18;4424900;18;2;0;0;1048600;18;1520000;18;471100;18;706600;18;"Dep_sec_priv";98;"M";2021;7;18;8;18;18;6;6;18
1;0;0;0;0;3074200;25;385400;25;0;0;0;12700;25;18200;25;0;25;0;25;"Independiente";102;"M";2021;6;25;2;2;1;0;0;25
2;1;0;0;0;3254300;25;945400;25;0;0;0;27500;25;3100;25;0;25;0;25;"Independiente";102;"M";2021;5;24;2;2;1;0;0;25
0;1;0;0;0;2888100;24;292600;24;0;0;0;9700;24;18200;24;0;24;0;24;"Independiente";102;"M";2021;8;24;2;2;1;0;0;24
1;1;0;0;0;3398100;25;945400;25;0;0;0;33100;25;18200;25;0;25;0;25;"Independiente";102;"M";2021;7;24;2;3;1;0;0;25
6;2;0;0;0;5325200;23;3349800;23;1;1;0;609800;23;2284000;23;658200;23;1014700;23;"Dep_sec_priv";96;"M";2021;8;23;11;22;22;6;7;23
11;4;0;0;2;10800600;46;10544100;46;10;1;0;1282400;46;4314900;46;1078500;46;1645100;46;"Dep_sec_priv";96;"M";2021;5;46;26;45;45;10;11;46
4;4;1;0;2;5567100;27;4556900;27;3;0;0;648100;27;2657700;27;650600;27;1003400;27;"Dep_sec_priv";96;"M";2021;7;27;11;26;26;6;7;27
2;4;0;0;0;11595000;95;4900;95;0;0;0;19900;95;0;95;0;95;0;95;"Independiente";98;"M";2021;7;95;1;5;0;0;0;95
2;2;0;0;0;10345800;85;4900;85;0;1;0;30500;85;0;85;0;85;0;85;"Independiente";98;"M";2021;8;84;1;6;0;0;0;85
1;2;0;0;0;11935800;98;4900;98;0;0;0;19900;98;0;98;0;98;0;98;"Independiente";98;"M";2021;6;98;1;5;0;0;0;98
1;2;0;0;0;12730800;105;4900;105;0;0;0;19900;105;0;105;0;105;0;105;"Independiente";98;"M";2021;5;105;1;5;0;0;0;105
0;1;0;0;2;500200;5;5552700;5;2;0;0;18500;5;18200;5;433000;5;659800;5;"Dep_No_priv";104;"M";2021;8;2;4;3;1;1;2;5
0;0;0;0;0;494900;5;5496100;5;0;0;0;267700;5;18200;5;447900;5;981600;5;"Dep_No_priv";104;"M";2021;5;2;4;3;1;1;2;5
1;0;0;0;1;495000;5;5496200;5;1;0;0;267700;5;18200;5;612200;5;1537700;5;"Dep_No_priv";104;"M";2021;7;2;4;3;1;1;2;5
0;1;0;0;0;494900;5;5496100;5;0;0;0;267700;5;18200;5;447900;5;981600;5;"Dep_No_priv";104;"M";2021;6;2;4;3;1;1;2;5
0;0;0;0;0;4723700;35;145400;35;0;0;0;4800;35;0;35;0;35;0;35;"Independiente";100;"M";2021;8;35;1;1;0;0;0;35
1;3;0;0;0;2517700;13;5269700;13;1;1;0;1085300;13;1322500;13;255800;13;383700;13;"Dep_sec_priv";112;"M";2021;8;12;10;13;12;2;2;13
8;3;1;0;1;7277000;30;7401800;30;7;1;0;942600;30;3831600;30;1107000;30;1660200;30;"Dep_sec_priv";95;"M";2021;8;30;12;30;30;4;4;30
1;1;0;0;2;3784100;23;4068300;23;2;0;0;696200;23;2211800;23;330700;23;495900;23;"Dep_sec_priv";95;"M";2021;7;23;8;23;23;3;3;23
4;6;0;0;1;8236000;64;9159000;64;7;4;0;1980100;64;4772400;64;732800;64;1099200;64;"Dep_sec_priv";93;"M";2021;7;63;22;63;62;5;5;64
7;2;2;1;0;7775500;69;10323100;69;7;3;0;2181900;69;4994700;69;541200;69;811700;69;"Dep_sec_priv";93;"M";2021;8;69;27;67;67;5;5;69
4;6;2;0;0;11901700;71;14891200;71;11;1;1;2449100;71;6096700;71;1227800;71;1876300;71;"Dep_sec_priv";93;"M";2021;5;71;29;69;69;8;9;71
6;5;1;0;0;10782800;67;13483100;67;9;1;0;2243300;67;5971900;67;1250300;67;1875500;67;"Dep_sec_priv";93;"M";2021;6;67;28;66;66;5;5;67
6;9;0;0;0;153739000;1108;3475300;1108;4;2;0;1090000;1108;197100;1108;0;1108;0;1108;"Independiente";88;"M";2021;7;1103;12;43;14;0;0;1108
10;10;0;0;0;153716600;1125;2557800;1125;3;4;0;803300;1125;224200;1125;0;1125;0;1125;"Independiente";88;"M";2021;6;1121;11;42;15;0;0;1125
3;6;0;0;0;149359800;1087;1986700;1087;4;3;0;782300;1087;168200;1087;0;1087;0;1087;"Independiente";88;"M";2021;8;1082;9;39;13;0;0;1087
4;8;0;0;0;157329400;1141;2729700;1141;4;2;0;1000300;1141;220800;1141;0;1141;0;1141;"Independiente";88;"M";2021;5;1136;14;44;16;0;0;1141
2;1;0;0;0;4055200;36;397500;36;0;0;0;97200;36;24000;36;0;36;0;36;"Independiente";101;"M";2021;7;34;3;5;1;0;0;36
0;1;0;0;0;4246900;36;788200;36;0;0;0;122500;36;24000;36;0;36;0;36;"Independiente";101;"M";2021;8;34;4;6;1;0;0;36
1;1;0;0;0;4360600;37;497400;37;1;0;0;66500;37;24000;37;0;37;0;37;"Independiente";101;"M";2021;6;35;2;4;1;0;0;37
1;0;0;0;0;4360600;35;497400;35;0;0;0;16300;35;24000;35;0;35;0;35;"Independiente";101;"M";2021;5;35;2;2;1;0;0;35
1;0;0;0;0;356400;3;1280000;3;0;0;0;84900;3;356400;3;0;3;0;3;"Dep_sec_priv";118;"M";2021;7;3;2;3;3;0;0;3
3;2;0;0;1;3412200;13;5517800;13;2;0;0;439900;13;1379800;13;468600;13;702700;13;"Dep_sec_priv";109;"M";2021;5;12;10;13;12;3;3;13
2;2;0;0;0;517100;10;1906800;10;1;0;0;189900;10;517100;10;0;10;0;10;"Dep_sec_priv";105;"M";2021;6;10;9;10;10;0;0;10
1;0;0;0;0;834000;7;2518100;7;2;0;0;624900;7;774000;7;0;7;0;7;"Dep_sec_priv";124;"M";2021;5;7;5;7;7;0;0;7
9;11;1;1;0;28580700;152;9252000;152;15;1;0;3725200;152;12438200;152;3631400;152;5473800;152;"Dep_sec_priv";88;"M";2021;5;151;32;148;147;27;28;152
9;10;2;1;2;27345600;149;9923500;149;14;1;0;3293600;149;13061100;149;3982800;149;5973700;149;"Dep_sec_priv";88;"M";2021;8;147;33;144;146;25;25;149
12;8;2;2;3;26513600;149;7442800;149;11;3;0;3062500;149;11698600;149;3309300;149;4963500;149;"Dep_sec_priv";88;"M";2021;7;147;30;144;146;22;22;149
9;9;1;2;2;26839800;148;8684700;148;12;1;0;3365700;148;12091500;148;3325100;148;4987100;148;"Dep_sec_priv";88;"M";2021;6;147;33;144;146;23;23;148
6;11;0;0;0;186593700;1375;1207000;1375;5;6;0;1466900;1375;332300;1375;0;1375;0;1375;"Independiente";87;"M";2021;6;1369;6;47;18;0;0;1375
11;9;0;0;0;185438900;1398;1357300;1398;6;4;0;1637900;1398;332300;1398;0;1398;0;1398;"Independiente";87;"M";2021;5;1393;8;48;18;0;0;1398
5;12;0;0;0;202483500;1464;1464000;1464;9;10;0;1604600;1464;200700;1464;0;1464;0;1464;"Independiente";86;"M";2021;7;1458;9;66;15;0;0;1464
